Year,Oil_discoveries_backdated,Oil_production_backdated,Oil_reserves_backdated,Oil_Discoveries,Oil_Production,Oil_Reserves,Gas_Discoveries,Gas_Production,Gas_Reserves,Coal_Discoveries,Coal_Production,Coal_Reserves
1932,994.2835806299998,119.05018810799999,875.2333925219998,141.29259794087017,121.91000000000001,19.382597940870156,27.968650796672947,31.811405432,-3.8427546353270543,64.60063295023545,937.4399999999999,-872.8393670497645
1933,1010.42579469,127.251246671,883.174548019,158.63711220428775,130.15,28.48711220428774,32.22724069344313,34.289187872,-2.0619471785568706,70.75732506654556,963.8,-893.0426749334544
1934,1036.56080854,136.60710971499998,899.953698825,177.9159859191853,138.85,39.065985919185295,37.076053437086635,36.870018296,0.20603514108663745,77.47710110032439,992.5699999999999,-915.0928988996756
1935,1061.15846806,146.127745654,915.0307224059999,199.3108675312907,148.31,51.00086753129071,42.58586244492685,39.553896775999995,3.0319656689268584,84.80847735359741,1022.5699999999999,-937.7615226464026
1936,1184.91544374,156.688771058,1028.226672682,223.01475686270948,158.61,64.40475686270946,48.83395817424891,42.34082323999999,6.493134934248921,92.80378333546928,1055.53,-962.7262166645307
1937,1250.25297745,168.209955311,1082.043022139,249.2317738807807,170.34,78.8917738807807,55.90441533580515,45.33070063999999,10.573714695805158,101.51941737783746,1090.16,-988.6405826221626
1938,1561.5671088,179.94308625999997,1381.62402254,278.1767415878896,181.79,96.38674158788959,63.88831357221606,48.50571451999999,15.382599052216072,111.01611417507823,1122.47,-1011.4538858249218
1939,1588.4707995099998,192.62550738299998,1395.8452921269998,310.07456098242443,193.72,116.35456098242443,72.88390062784025,51.90881287999999,20.975087747840256,121.3592241719085,1156.6000000000001,-1035.2407758280917
1940,1735.67241942,205.43379358800001,1530.238625832,345.15935726239894,206.03,139.12935726239894,82.99668655014005,55.53999571999999,27.45669083014006,132.61900462738933,1194.2400000000002,-1061.6209953726109
1941,1814.07745975,218.271872925,1595.8055868249999,383.6733785183159,218.71,164.96337851831586,94.33945720667101,59.399263039999994,34.94019416667102,144.87092207520112,1233.2600000000002,-1088.389077924799
1942,1917.84883707,231.121448932,1686.727388138,425.8656311789395,230.65,195.2156311789395,107.03219542345141,63.486614839999994,43.54558058345142,158.19596578037317,1272.9500000000003,-1114.754034219627
1943,1936.29708171,244.898406902,1691.398674808,471.9902404969803,243.5,228.49024049698028,121.20189839373448,67.80205111999999,53.399847273734494,172.68097166018632,1313.7400000000002,-1141.059028339814
1944,1988.5671088000001,260.74633189099995,1727.8207769090002,522.3045294225608,258.25,264.0545294225608,136.98228070995515,72.34557188,64.63670882995515,188.41895599166466,1352.9000000000003,-1164.4810440083356
1945,2068.89384128,276.74136972599996,1792.152471554,577.0668153006692,272.99,304.0768153006692,154.51335346679164,77.11717712,77.39617634679165,205.50945806974264,1384.3200000000004,-1178.8105419302578
1946,2103.86863902,292.788781612,1811.079857408,636.5339308852541,288.67,347.8639308852541,173.94087139018154,82.14416707999999,91.79670431018155,224.05889080878546,1418.1500000000003,-1194.0911091912149
1947,2131.54100598,310.666141221,1820.874864759,700.9584840722392,305.94,395.01848407223923,195.415641872893,87.70572751999998,107.70991435289301,244.18089809577853,1456.1600000000003,-1211.9791019042218
1948,3022.25945273,330.709529944,2691.549922786,770.5858793418862,325.48,445.1058793418862,219.09269213351087,93.99339283999998,125.09929929351088,265.9967175064918,1495.4400000000003,-1229.4432824935084
1949,3146.7851052699993,351.070917889,2795.714187380999,845.6511329322341,344.91,500.74113293223405,245.1302934368031,100.71210595999999,144.4181874768031,289.63554678680725,1532.7900000000002,-1243.154453213193
1950,3209.04793154,373.720828621,2835.327102919,926.3755229463625,366.71000000000004,559.6655229463624,273.6888443753128,108.40398763999998,165.28485673531281,315.2349122809344,1573.5900000000001,-1258.3550877190658
1951,3480.00652774,399.084370713,3080.922157027,1012.9631245825129,391.43000000000006,621.5331245825129,304.92961855179476,117.52822111999998,187.40139743179478,342.94103725747755,1616.5700000000002,-1273.6289627425226
1952,3526.89581681,425.83253923899997,3101.063277571,1105.597289083662,417.4200000000001,688.1772890836619,339.0133855388248,127.35487723999998,211.65850829882484,372.90920784458825,1659.3000000000002,-1286.3907921554119
1953,3761.3422609399995,454.6504644219999,3306.6917965179996,1204.437132424403,444.9000000000001,759.5371324244029,376.09891762808877,137.74571923999997,238.3531983880888,405.3041340383753,1702.2200000000003,-1296.915865961625
1954,3868.9570225599996,485.05357958599996,3383.9034429739995,1309.6141057767043,473.6700000000001,835.9441057767042,416.3413985063472,148.64507239999998,267.6963261063472,440.3003029963208,1744.5900000000001,-1304.2896970036793
1955,4012.69959721,519.419291106,3493.280306104,1421.2287240303817,505.9100000000001,915.3187240303816,459.8907534867072,160.50189919999997,299.3888542867072,478.08232157201167,1790.63,-1312.5476784279886
1956,4182.577184489999,555.75143364,3626.825750849999,1539.34753074096,541.0000000000001,998.34753074096,506.8899241562043,173.36019847999998,333.5297256762043,518.8452447916679,1839.2800000000002,-1320.4347552083323
1957,4423.94172097,594.2354388919999,3829.7062820779997,1664.00037755786,577.9700000000001,1086.03037755786,557.4731131472682,187.33077536,370.1423377872683,562.7948867198313,1889.3000000000002,-1326.5051132801689
1958,4746.01732897,634.1699427699999,4111.8473862,1795.1780932619322,615.8700000000001,1179.308093261932,611.7640270808884,202.35734456,409.40668252088835,610.1481099145351,1940.9,-1330.751890085465
1959,4895.14064103,677.27564645,4217.86499458,1932.830611936561,656.7700000000001,1276.0606119365607,669.8741474542084,219.13217816,450.7419692942084,661.1330894350966,1994.38,-1333.2469105649034
1960,5222.596987049999,723.1467643899999,4499.45022266,2076.8656215583214,700.8400000000001,1376.0256215583213,731.9010602633427,237.39254348,494.50851678334277,715.9895471424564,2050.09,-1334.1004528575436
1961,5505.854412399999,772.38583507,4733.468577329999,2227.1477835996016,747.7500000000001,1479.3977835996016,797.9268753944643,257.01050804,540.9163673544643,774.9689518271679,2102.58,-1327.611048172832
1962,5785.65279249,826.02928875,4959.62350374,2383.4985613931503,798.6300000000001,1584.8685613931502,868.0167662402405,278.4736886,589.5430776402404,838.3346805184184,2156.33,-1317.9953194815816
1963,5958.605087819999,884.25163484,5074.35345298,2545.696680442076,853.2200000000001,1692.4766804420756,942.2176585919304,301.958303,640.2593555919304,906.3621361738254,2211.71,-1305.3478638261745
1964,6374.459270299999,946.89608931,5427.563180989999,2713.4792280917727,912.1800000000002,1801.2992280917724,1020.5570956384862,327.61768604,692.9394095984862,979.3388168292925,2269.54,-1290.2011831707075
1965,6668.0938357,1013.34623862,5654.747597080001,2886.54338360941,977.8100000000002,1908.7333836094097,1103.042302922706,355.11623348,747.9260694427061,1057.564331206248,2328.5099999999998,-1270.9456687937518
1966,6817.217150199999,1086.2441330699999,5730.97301713,3064.548753379588,1049.0800000000002,2015.468753379588,1189.6594734403764,384.70477028,804.9547031603763,1141.350355735417,2388.2999999999997,-1246.9496442645827
1967,7007.0803334,1164.95546904,5842.12486436,3247.120270265323,1125.5400000000002,2121.5802702653227,1280.3732888275717,416.54725628,863.8260325475717,1231.0205279671088,2445.97,-1214.949472032891
1968,7328.3872682,1249.5634432099998,6078.8238249900005,3433.851601815898,1208.9500000000003,2224.9016018158977,1375.1266878918836,451.37931908,923.7473688118837,1326.9102714030766,2505.24,-1178.3297285969231
1969,7567.4457741,1342.9480741999998,6224.4976999,3624.30899947787,1298.7400000000002,2325.56899947787,1473.8408887501337,489.63204788,984.2088408701336,1429.3665469090765,2565.7099999999996,-1136.343453090923
1970,7692.7401035,1443.6407943299998,6249.09930917,3818.0355107405053,1397.5000000000002,2420.535510740505,1576.4156656927507,524.77126988,1051.6443958127506,1538.747526054877,2628.5999999999995,-1089.8524739451225
1971,7980.993926,1550.3341546099998,6430.65977139,4014.5554685639895,1501.9000000000003,2512.6554685639894,1682.7298767618179,562.35957548,1120.3703012818178,1655.4221819837148,2690.9199999999996,-1035.4978180162848
1972,8083.6122862,1663.7104522399998,6419.901833960001,4213.379167709201,1612.2400000000002,2601.139167709201,1792.6422330606342,601.79931788,1190.8429151806342,1779.769793739325,2753.0199999999995,-973.2502062606745
1973,8317.290055299998,1786.3288995199998,6530.961155779998,4414.007635785727,1732.6400000000003,2681.3676357857266,1905.9922961526768,643.13704148,1262.855254672677,1912.1793603785063,2816.2299999999996,-904.0506396214932
1974,8490.2423488,1909.5208779499999,6580.7214708500005,4615.937407900122,1853.3100000000004,2762.6274079001214,2022.6016856868953,685.34741768,1337.2542680068952,2053.0489216723313,2879.9999999999995,-826.9510783276683
1975,8666.2693534,2027.8142464999999,6638.455106900001,4818.665217534874,1967.9300000000003,2850.7352175348733,2142.2754757138373,727.64778848,1414.6276872338372,2202.7847827505248,2947.5599999999995,-744.7752172494747
1976,8825.001125599998,2152.67984289,6672.321282709998,5021.692522430111,2092.4600000000005,2929.2325224301107,2264.8037551192433,771.77219648,1493.0315586392433,2361.8006406706722,3017.0399999999995,-655.2393593293273
1977,9063.675294899998,2284.25923287,6779.416062029999,5224.52979240018,2221.3400000000006,3003.189792400179,2389.9633252585527,817.7591760800001,1572.2041491785526,2530.516611595438,3088.6299999999997,-558.1133884045616
1978,9210.8769142,2417.65188811,6793.22502609,5426.70049576361,2351.390000000001,3075.310495763609,2517.519506260362,865.3029576800001,1652.216548580362,2709.358158033819,3161.3299999999995,-451.97184196618036
1979,9456.4691728,2556.07884773,6900.3903250700005,5627.744731933482,2486.940000000001,3140.8047319334814,2647.228022586492,916.0522332800001,1731.1757893064919,2898.7549164424877,3238.2999999999993,-339.5450835575116
1980,9538.7176017,2690.1235643,6848.5940374,5827.222469235986,2616.360000000001,3210.862469235985,2778.8369382726496,967.4722500800001,1811.3646881926495,3099.1394263847656,3313.789999999999,-214.6505736152335
1981,9688.6095894,2815.0004292199997,6873.60916018,6024.716358746355,2738.320000000001,3286.3963587463536,2912.088612786864,1019.78377808,1892.3048347068639,3310.9457634005985,3390.989999999999,-80.04423659940039
1982,9849.2630507,2933.70724967,6915.555801029999,6219.834106438708,2855.460000000001,3364.374106438707,3046.7216495734806,1072.33473488,1974.3869146934805,3534.608078742431,3470.929999999999,63.67807874243226
1983,9928.821111199999,3051.7113330399998,6877.109778159999,6412.210396878696,2971.100000000001,3441.110396878695,3182.4728110243327,1125.35575088,2057.1170601443328,3770.55905016923,3550.619999999999,219.939050169231
1984,10082.5564832,3171.48470616,6911.071777040001,6601.5083717471325,3089.0100000000007,3512.498371747132,3319.078875750298,1182.91477928,2136.164096470298,4019.228249052663,3633.799999999999,385.42824905266434
1985,10263.1955453,3290.73866733,6972.4568779699985,6787.420675440675,3205.890000000001,3581.5306754406743,3456.278416523715,1241.99201768,2214.286398843715,4281.040430123021,3721.199999999999,559.8404301230221
1986,10378.4970743,3414.5550722599996,6963.942002039999,6969.670087693725,3328.540000000001,3641.130087693724,3593.8134800299326,1302.5972436799998,2291.216236349933,4556.413751254392,3810.6699999999987,745.7437512543934
1987,10472.2756561,3540.19921897,6932.076437130001,7148.0097695141,3451.4700000000007,3696.5397695140996,3731.431152510575,1366.2401244799998,2365.191028030575,4845.757931744208,3901.8299999999986,943.9279317442092
1988,10556.0614314,3669.33289691,6886.728534489999,7322.223153695188,3579.6600000000008,3742.563153695187,3868.8849984115905,1432.6880892799998,2436.1969091315905,5149.472358566278,3995.1999999999985,1154.2723585662793
1989,10666.7509029,3800.90001125,6865.8508916499995,7492.123514785406,3709.390000000001,3782.733514785405,4005.9363621830184,1501.4372676799999,2504.4990945030186,5467.944151053299,4090.2199999999984,1377.7241510533004
1990,10769.7535997,3933.78662086,6835.96697884,7657.553255732861,3841.6100000000006,3815.94325573286,4142.3555263396465,1572.34706528,2570.008461059647,5801.546195378623,4185.059999999999,1616.4861953786249
1991,10837.397164599999,4066.8670311299998,6770.53013347,7818.382949584368,3973.4700000000007,3844.9129495843677,4277.922721718745,1644.20194928,2633.7207724387454,6150.635161041839,4277.319999999999,1873.31516104184
1992,10943.0902359,4199.72306632,6743.367169579999,7974.510174734328,4107.240000000001,3867.270174734327,4412.428988509527,1716.26798048,2696.161008029527,6515.549512303442,4369.379999999999,2146.1695123034424
1993,11014.192848499999,4332.80216265,6681.390685849999,8125.858181436168,4240.820000000001,3885.038181436167,4545.676889037883,1789.15464968,2756.5222393578824,6896.607528145462,4458.669999999999,2437.937528145463
1994,11076.4556705,4467.50703647,6608.94863403,8272.374425760216,4376.250000000001,3896.1244257602148,4677.481075438668,1863.10772168,2814.373353758668,7294.10534484424,4550.009999999999,2744.0953448442406
1995,11144.867914699998,4604.69074045,6540.177174249999,8414.02900505978,4513.540000000001,3900.4890050597787,4807.668717217744,1938.2883288799999,2869.3803883377445,7708.315035615687,4644.139999999999,3064.175035615687
1996,11217.123537099998,4745.32672479,6471.796812309998,8550.813026439111,4654.4800000000005,3896.3330264391107,4936.079795287133,2017.12820288,2918.951592407133,8139.482742022418,4739.539999999999,3399.942742022419
1997,11286.688797199999,4890.148884759999,6396.539912439999,8682.736936838855,4798.56,3884.176936838855,5062.567270348918,2095.90690568,2966.660364668918,8587.826871906538,4836.339999999999,3751.486871906539
1998,11375.086636099999,5036.9143016,6338.172334499999,8809.82884028996,4946.280000000001,3863.548840289959,5186.997134513761,2176.77130808,3010.225826433761,9053.53637852581,4931.4,4122.136378525811
1999,11528.822008099998,5182.36560947,6346.456398629998,8932.132824743076,5090.660000000001,3841.472824743075,5309.24835578147,2259.94121528,3049.3071405014703,9536.769135319397,5026.49,4510.279135319397
2000,11742.5141764,5332.0116958,6410.5024806,9049.707317747934,5241.300000000001,3808.407317747933,5429.2127255022215,2346.36702008,3082.8457054222213,10037.650420311165,5122.98,4914.670420311166
2001,11863.9651215,5481.2568614599995,6382.70826004,9162.623487211282,5391.930000000001,3770.6934872112806,5546.794619199588,2434.83406808,3111.9605511195878,10556.271523574345,5223.5599999999995,5332.711523574346
2002,11945.4448711,5628.77666103,6316.668210070001,9270.963700560587,5540.740000000002,3730.2237005605857,5661.910681195202,2525.36448488,3136.5461963152025,11092.68849043447,5325.349999999999,5767.33849043447
2003,11994.6401938,5779.77839245,6214.86180135,9374.82005292828,5696.160000000002,3678.6600529282787,5774.4894433548525,2619.13322768,3155.3562156748526,11646.921012184548,5434.61,6212.311012184548
2004,12057.671695099998,5935.313790269999,6122.357904829999,9474.292972478446,5859.370000000002,3614.9229724784445,5884.470888004041,2716.09015208,3168.380735924041,12218.95147503604,5553.3099999999995,6665.64147503604
2005,12113.4007644,6095.123751499999,6018.2770129,9569.489908743175,6023.970000000002,3545.519908743173,5991.8059646628835,2815.36981448,3176.4361501828835,12808.724176842496,5679.48,7129.244176842496
2006,12252.9156212,6254.4521586,5998.4634626,9660.524107828809,6190.040000000002,3470.4841078288073,6096.456069750806,2918.03519048,3178.420879270806,13416.144719823893,5812.0199999999995,7604.124719823893
2007,12355.918317999998,6415.295567799999,5940.622750199999,9747.513476593716,6355.770000000001,3391.743476593715,6198.3924978343675,3023.43831608,3174.9541817543677,14041.07958610381,5950.41,8090.66958610381
2008,12538.8634119,6576.1996964,5962.6637155,9830.579536383082,6523.260000000001,3307.319536383081,6297.595872358132,3132.69943208,3164.8964402781316,14683.355901366924,6093.349999999999,8590.005901366923
2009,12653.011925,6734.812286799999,5918.199638200002,9909.846465622202,6686.580000000001,3223.2664656222014,6394.055563128334,3238.57190768,3155.483655448334,15342.761390369516,6236.079999999999,9106.681390369518
2010,12808.2846556,6895.712926199999,5912.5717294000015,9985.440229503314,6853.130000000001,3132.310229503313,6487.76909712949,3351.97945328,3135.7896438494895,16019.044526411199,6386.469999999999,9632.5745264112
2011,12898.219846999998,7057.1314617,5841.088385299999,10057.487794134686,7020.970000000001,3036.5177941346847,6578.741568559864,3469.25168528,3109.4898832798644,16711.914875223112,6547.53,10164.384875223113
2012,12965.4790753,7220.8697845,5744.6092908,10126.116421837018,7193.490000000002,2932.626421837016,6666.985053285903,3588.99446408,3077.990589205903,17421.04363206764,6710.28,10710.763632067643
2013,13026.973224099998,7384.5796569,5642.393567199998,10191.453043750877,7366.240000000002,2825.213043750875,6752.518032248156,3710.15944808,3042.3585841681556,18146.06434919927,6875.65,11270.41434919927
2014,13071.556483199998,7551.6237283,5519.932754899998,10253.6237055417,7543.050000000002,2710.5737055416985,6835.364827711149,3833.84110568,3001.5237220311487,18886.57384922584,7040.61,11845.963849225838
2015,13099.2288526,7724.046877299999,5375.1819753,10312.753081736493,7725.790000000002,2586.9630817364914,6915.5550556430535,3960.12330968,2955.4317459630533,19642.133318355925,7200.98,12441.153318355926
2016,13126.9012159,7896.1613480000005,5230.739867899999,10368.964054081343,7909.050000000002,2459.9140540813414,6993.123096942879,4087.7243520800002,2905.3987448628786,20412.26957203916,7352.5599999999995,13059.70957203916
2017,13164.950722299998,8068.899964599999,5096.050757699999,10422.377349254239,8092.640000000002,2329.7373492542365,7068.1075897066,4219.91178008,2848.1958096266,21196.476484120823,7507.57,13688.906484120824
2018,13198.7725017,8244.5145848,4954.2579169,10473.111231288633,8280.530000000002,2192.58123128863,7140.5509442412,4358.72130008,2781.8296441612,21994.216569356566,7669.87,14324.346569356567
2019,13217.2207317,8419.9909058,4797.2298259,10521.281244145155,8468.060000000003,2053.221244145152,7210.498882097595,4501.58482328,2708.914058817595,22804.922707980073,7833.82,14971.102707980073
2020,13293.4707317,8598.721240046574,4694.749491653425,10567.0,8642.880000000003,1924.1199999999972,7278.0,4640.56642328,2637.43357672,23628.0,7990.04,15637.96
2021,13322.140731699998,8779.050868950682,4543.089862749315,10610.37700898764,8819.970000000003,1790.4070089876368,7343.105359199722,4786.48955408,2556.6158051197226,24462.82773603101,8152.54,16310.287736031009
2022,13444.140731699998,8960.979792512328,4483.16093918767,10651.51854633278,9004.490000000003,1647.0285463327764,7405.868100473339,4932.06693008,2473.801170393339,25308.76147074431,8327.1,16981.661470744308
2023,13462.440731699999,9149.008716073971,4313.432015626027,10690.527553024245,9184.473000000016,1506.0545530242289,7466.3430847181035,5075.22652916001,2391.1165555580938,26165.135184461917,8490.418000000012,17674.717184461904
2024,13480.740731699998,9343.137639635615,4137.6030920643825,10727.503566414014,9364.456000000027,1363.0475664139867,7524.586558867245,5218.38612824002,2306.2004306272247,27031.263518016218,8653.736000000023,18377.527518016195
