Year,Oil_discoveries_backdated,Oil_production_backdated,Oil_reserves_backdated,Oil_Discoveries,Oil_Production,Oil_Reserves,Gas_Discoveries,Gas_Production,Gas_Reserves,Coal_Discoveries,Coal_Production,Coal_Reserves
1911,123.75702783499999,14.133707380999999,109.623320454,1763.5281375143275,16.18,1747.3481375143274,1072.229527452882,5.117048564,1067.112478888882,3611.4964751544726,291.93,3319.5664751544728
1912,136.05585771699998,16.097818565,119.95803915199998,1894.410023677902,18.169999999999998,1876.240023677902,1155.9424419474215,5.74467854,1150.1977634074215,3963.464743523607,322.93,3640.534743523607
1913,145.279980159,18.061929748999997,127.21805040999999,2025.8293929499941,20.36,2005.4693929499942,1240.0861501758936,6.402463303999999,1233.6836868718935,4319.1436134278665,356.15,3962.9936134278664
1914,159.116163761,20.026040932999997,139.090122828,2157.757830907253,22.619999999999997,2135.137830907253,1324.6467173447006,7.0904028199999996,1317.5563145247006,4678.443679569371,385.96,4292.483679569371
1915,171.41499364299997,22.0226075818,149.39238606119997,2290.1653902976627,25.04,2265.1253902976628,1409.6093234548591,7.808497124,1401.800826330859,5041.262927909469,415.29999999999995,4625.962927909469
1916,189.86323846599998,24.967555742499997,164.8956827235,2423.020561127489,27.64,2395.3805611274893,1494.9582375138443,8.556746252,1486.4014912618443,5407.485910230344,446.77,4960.715910230345
1917,201.393391488,28.042448616399998,173.35094287159998,2556.290243696105,30.51,2525.7802436961047,1580.6767925719018,9.335150168,1571.341642403902,5776.982910126497,479.53999999999996,5297.442910126497
1918,211.00185235999996,31.117341490299996,179.88451086969997,2689.939724976937,33.36,2656.579724976937,1666.7473617763064,10.143708872,1656.6036529043065,6149.60910860709,511.72999999999996,5637.8791086070905
1919,227.91274346299997,34.1957368012,193.71700666179999,2823.9326587602823,36.61,2787.322658760282,1753.1513356511125,10.982422364,1742.1689132871124,6525.203759020127,539.03,5986.173759020127
1920,248.66701886599998,38.1119369049,210.55508196109997,2958.231049989366,40.769999999999996,2917.461049989366,1839.8691008239412,11.851290643999999,1828.017810179941,6903.589382650811,570.3199999999999,6333.269382650811
1921,263.271879328,42.2457914746,221.0260878534,3092.7952437340837,45.269999999999996,3047.5252437340837,1926.880020435013,12.750313676,1914.129706759013,7284.570998077795,596.4499999999999,6688.120998077795
1922,279.029755141,47.3672316889,231.6625234521,3227.5839192573076,50.3,3177.2839192573074,2014.1624164768182,13.710023816,2000.452392660818,7667.935399162026,624.03,7043.905399162027
1923,300.552707404,53.4113572383,247.14135016569998,3362.554089635555,56.239999999999995,3306.3140896355553,2101.6935543252903,14.834471107999999,2086.8590832172904,8053.450498353357,656.15,7397.300498353357
1924,311.314183566,59.5847464176,251.7294371484,3497.661107398864,62.169999999999995,3435.4911073988637,2189.4496297347137,16.123655516,2173.325974218714,8440.86475377745,687.43,7753.43475377745
1925,331.29978217,65.758135603,265.54164656700004,3632.858676653366,68.39,3564.468676653366,2277.4057585789415,17.577577076,2259.8281815029413,8829.906700245676,718.79,8111.116700245676
1926,434.30248244699993,72.05330736,362.2491750869999,3768.0988721436815,74.77,3693.3288721436816,2365.5359696299474,19.196235716,2346.3397339139474,9220.284605835468,750.01,8470.274605835468
1927,570.358288009,79.30909558799999,491.04919242100004,3903.3321657004108,82.05,3821.2821657004106,2453.8132006716837,20.979631544,2432.833569127684,9611.686276928598,783.65,8828.036276928598
1928,781.7444264,86.67399030699998,695.070436093,4038.5074605001005,89.7,3948.8074605001007,2542.209298251634,22.927764704,2519.2815335476344,10003.77903546747,816.6899999999999,9187.08903546747
1929,820.1782700099999,94.879898004,725.2983720059999,4173.572133540576,98.27000000000001,4075.302133540576,2630.6950213745426,24.996346304,2605.698675070543,10396.209892584307,851.8299999999999,9544.379892584308
1930,941.6292151099999,103.22020755,838.40900756,4308.472086703312,106.45000000000002,4202.022086703312,2719.2400494418644,27.164984648,2692.0750647938644,10788.605942557144,883.9399999999999,9904.665942557143
1931,959.6931213199998,111.48108594600001,848.2120353739998,4443.151806735651,114.36000000000001,4328.791806735651,2807.8129947362995,29.436671048,2778.3763236882996,11180.57500013158,912.26,10268.315000131579
1932,994.2835806299998,119.05018810799999,875.2333925219998,4577.554434439683,121.91000000000001,4455.644434439683,2896.381419743084,31.811405432,2864.570014311084,11571.706502504634,937.4399999999999,10634.266502504634
1933,1010.42579469,127.251246671,883.174548019,4711.621843300156,130.15,4581.471843300156,2984.9118595878695,34.289187872,2950.6226717158693,11961.572694596307,963.8,10997.772694596308
1934,1036.56080854,136.60710971499998,899.953698825,4845.294727722271,138.85,4706.444727722271,3073.3698498551335,36.870018296,3036.4998315591333,12349.730112556352,992.5699999999999,11357.160112556352
1935,1061.15846806,146.127745654,915.0307224059999,4978.512700980257,148.31,4830.202700980257,3161.7199600304825,39.553896775999995,3122.1660632544827,12735.72137572166,1022.5699999999999,11713.15137572166
1936,1184.91544374,156.688771058,1028.226672682,5111.214402900488,158.61,4952.604402900488,3249.9258327848497,42.34082323999999,3207.5850095448495,13119.07729144805,1055.53,12063.547291448049
1937,1250.25297745,168.209955311,1082.043022139,5243.337617218429,170.34,5072.997617218429,3337.950229288405,45.33070063999999,3292.619528648405,13499.319270436366,1090.16,12409.159270436367
1938,1561.5671088,179.94308625999997,1381.62402254,5374.819398457778,181.79,5193.029398457778,3425.7550807063835,48.50571451999999,3377.2493661863837,13875.962042462761,1122.47,12753.492042462762
1939,1588.4707995099998,192.62550738299998,1395.8452921269998,5505.596208083191,193.72,5311.876208083191,3513.301545988724,51.90881287999999,3461.392733108724,14248.516653980378,1156.6000000000001,13091.916653980377
1940,1735.67241942,205.43379358800001,1530.238625832,5635.604059576353,206.03,5429.574059576354,3600.5500760195782,55.53999571999999,3545.010080299578,14616.493720124463,1194.2400000000002,13422.253720124463
1941,1814.07745975,218.271872925,1595.8055868249999,5764.778671979535,218.71,5546.068671979535,3687.4604841422943,59.399263039999994,3628.0612211022944,14979.406894531468,1233.2600000000002,13746.146894531468
1942,1917.84883707,231.121448932,1686.727388138,5893.055631343086,230.65,5662.4056313430865,3773.992023020071,63.486614839999994,3710.505408180071,15336.776511438215,1272.9500000000003,14063.826511438214
1943,1936.29708171,244.898406902,1691.398674808,6020.370559404216,243.5,5776.870559404216,3860.103467732985,67.80205111999999,3792.301416612985,15688.133346165077,1313.7400000000002,14374.393346165078
1944,1988.5671088000001,260.74633189099995,1727.8207769090002,6146.659288716615,258.25,5888.409288716615,3945.7532049485935,72.34557188,3873.4076330685934,16033.022432736749,1352.9000000000003,14680.122432736749
1945,2068.89384128,276.74136972599996,1792.152471554,6271.858043344842,272.99,5998.868043344843,4030.899327936676,77.11717712,3953.7821508166758,16371.006871480939,1384.3200000000004,14986.686871480939
1946,2103.86863902,292.788781612,1811.079857408,6395.903624136244,288.67,6107.233624136244,4115.499737129642,82.14416707999999,4033.355570049642,16701.6715553657,1418.1500000000003,15283.521555365702
1947,2131.54100598,310.666141221,1820.874864759,6518.733597488733,305.94,6212.793597488733,4199.512245859402,87.70572751999998,4111.806518339403,17024.626741923203,1456.1600000000003,15568.466741923203
1948,3022.25945273,330.709529944,2691.549922786,6640.286486446236,325.48,6314.806486446236,4282.89469083029,93.99339283999998,4188.90129799029,17339.51139810705,1495.4400000000003,15844.07139810705
1949,3146.7851052699993,351.070917889,2795.714187380999,6760.501962877735,344.91,6415.591962877736,4365.605046816818,100.71210595999999,4264.892940856817,17645.996248471994,1532.7900000000002,16113.206248471994
1950,3209.04793154,373.720828621,2835.327102919,6879.321039432125,366.71000000000004,6512.611039432125,4447.601545005936,108.40398763999998,4339.197557365936,17943.786462646895,1573.5900000000001,16370.196462646894
1951,3480.00652774,399.084370713,3080.922157027,6996.686259911102,391.43000000000006,6605.256259911102,4528.842794337317,117.52822111999998,4411.314573217317,18232.623926052314,1616.5700000000002,16616.053926052315
1952,3526.89581681,425.83253923899997,3101.063277571,7112.541886668147,417.4200000000001,6695.1218866681465,4609.287905133139,127.35487723999998,4481.933027893139,18512.28904791406,1659.3000000000002,16852.98904791406
1953,3761.3422609399995,454.6504644219999,3306.6917965179996,7226.834083624026,444.9000000000001,6781.934083624026,4688.8966142523495,137.74571923999997,4551.15089501235,18782.602072436504,1702.2200000000003,17080.382072436503
1954,3868.9570225599996,485.05357958599996,3383.9034429739995,7339.5110934894665,473.6700000000001,6865.841093489466,4767.629410954604,148.64507239999998,4618.984338554605,19043.42387202228,1744.5900000000001,17298.83387202228
1955,4012.69959721,519.419291106,3493.280306104,7450.52340780474,505.9100000000001,6944.61340780474,4845.447662617373,160.50189919999997,4684.945763417373,19294.656215081875,1790.63,17504.026215081874
1956,4182.577184489999,555.75143364,3626.825750849999,7559.82392844338,541.0000000000001,7018.82392844338,4922.313739416992,173.36019847999998,4748.953540936992,19536.241514666388,1839.2800000000002,17696.96151466639
1957,4423.94172097,594.2354388919999,3829.7062820779997,7667.368119284142,577.9700000000001,7089.398119284142,4998.191137061978,187.33077536,4810.860361701978,19768.16207728341,1889.3000000000002,17878.86207728341
1958,4746.01732897,634.1699427699999,4111.8473862,7773.114146830177,615.8700000000001,7157.244146830177,5073.044596655497,202.35734456,4870.687252095497,19990.438883276045,1940.9,18049.538883276044
1959,4895.14064103,677.27564645,4217.86499458,7877.023008647216,656.7700000000001,7220.253008647215,5146.840220763919,219.13217816,4927.708042603919,20203.129940592342,1994.38,18208.74994059234
1960,5222.596987049999,723.1467643899999,4499.45022266,7979.058648601522,700.8400000000001,7278.218648601522,5219.545584780933,237.39254348,4982.153041300932,20406.32826229133,2050.09,18356.23826229133
1961,5505.854412399999,772.38583507,4733.468577329999,8079.188058002197,747.7500000000001,7331.438058002197,5291.1298427013,257.01050804,5034.1193346613,20600.159524487608,2102.58,18497.579524487606
1962,5785.65279249,826.02928875,4959.62350374,8177.381361889177,798.6300000000001,7378.751361889177,5361.563826455455,278.4736886,5083.0901378554545,20784.779465521846,2156.33,18628.449465521844
1963,5958.605087819999,884.25163484,5074.35345298,8273.611889855476,853.2200000000001,7420.391889855476,5430.820138005293,301.958303,5128.861835005293,20960.3710889789,2211.71,18748.6610889789
1964,6374.459270299999,946.89608931,5427.563180989999,8367.856230947784,912.1800000000002,7455.676230947784,5498.873233462312,327.61768604,5171.255547422312,21127.14173288563,2269.54,18857.60173288563
1965,6668.0938357,1013.34623862,5654.747597080001,8460.094272350514,977.8100000000002,7482.284272350514,5565.699498560417,355.11623348,5210.583265080417,21285.32006522692,2328.5099999999998,18956.81006522692
1966,6817.217150199999,1086.2441330699999,5730.97301713,8550.309221722166,1049.0800000000002,7501.229221722166,5631.277314897169,384.70477028,5246.572544617169,21435.153062108024,2388.2999999999997,19046.853062108024
1967,7007.0803334,1164.95546904,5842.12486436,8638.487613216785,1125.5400000000002,7512.947613216785,5695.5871164464015,416.54725628,5279.039860166402,21576.903019794434,2445.97,19130.933019794433
1968,7328.3872682,1249.5634432099998,6078.8238249900005,8724.619297384299,1208.9500000000003,7515.669297384298,5758.611435941888,451.37931908,5307.232116861888,21710.84464582321,2505.24,19205.60464582321
1969,7567.4457741,1342.9480741999998,6224.4976999,8808.697415299297,1298.7400000000002,7509.957415299297,5820.334940833431,489.63204788,5330.702892953431,21837.262267747683,2565.7099999999996,19271.552267747684
1970,7692.7401035,1443.6407943299998,6249.09930917,8890.718357415679,1397.5000000000002,7493.218357415679,5880.744458622209,524.77126988,5355.9731887422095,21956.4471911699,2628.5999999999995,19327.8471911699
1971,7980.993926,1550.3341546099998,6430.65977139,8970.681707782363,1501.9000000000003,7468.781707782363,5939.828991489569,562.35957548,5377.469416009569,22068.695231818074,2690.9199999999996,19377.775231818076
1972,8083.6122862,1663.7104522399998,6419.901833960001,9048.590174380952,1612.2400000000002,7436.350174380952,5997.579720240649,601.79931788,5395.7804023606495,22174.30443977946,2753.0199999999995,19421.284439779458
1973,8317.290055299998,1786.3288995199998,6530.961155779998,9124.449506458326,1732.6400000000003,7391.809506458326,6053.989997689806,643.13704148,5410.852956209806,22273.573027792263,2816.2299999999996,19457.343027792263
1974,8490.2423488,1909.5208779499999,6580.7214708500005,9198.268399823814,1853.3100000000004,7344.958399823813,6109.055331716757,685.34741768,5423.707914036757,22366.797509872602,2879.9999999999995,19486.797509872602
1975,8666.2693534,2027.8142464999999,6638.455106900001,9270.058391161803,1967.9300000000003,7302.128391161803,6162.773358319233,727.64778848,5435.125569839233,22454.271051597203,2947.5599999999995,19506.7110515972
1976,8825.001125599998,2152.67984289,6672.321282709998,9339.833742474635,2092.4600000000005,7247.373742474634,6215.143805078125,771.77219648,5443.371608598125,22536.2820291254,3017.0399999999995,19519.2420291254
1977,9063.675294899998,2284.25923287,6779.416062029999,9407.611316818415,2221.3400000000006,7186.271316818415,6266.168445533519,817.7591760800001,5448.409269453519,22613.112790538744,3088.6299999999997,19524.482790538743
1978,9210.8769142,2417.65188811,6793.22502609,9473.410446524696,2351.390000000001,7122.020446524695,6315.85104504324,865.3029576800001,5450.5480873632405,22685.038610282714,3161.3299999999995,19523.708610282716
1979,9456.4691728,2556.07884773,6900.3903250700005,9537.252795115803,2486.940000000001,7050.312795115802,6364.197298759102,916.0522332800001,5448.1450654791015,22752.326825370772,3238.2999999999993,19514.026825370773
1980,9538.7176017,2690.1235643,6848.5940374,9599.162214120126,2616.360000000001,6982.802214120125,6411.214762408975,967.4722500800001,5443.742512328975,22815.236140499463,3313.789999999999,19501.446140499465
1981,9688.6095894,2815.0004292199997,6873.60916018,9659.164595978124,2738.320000000001,6920.844595978122,6456.912776614923,1019.78377808,5437.128998534923,22874.016088253662,3390.989999999999,19483.026088253664
1982,9849.2630507,2933.70724967,6915.555801029999,9717.287724200534,2855.460000000001,6861.827724200533,6501.3023855087595,1072.33473488,5428.96765062876,22928.90663008205,3470.929999999999,19457.97663008205
1983,9928.821111199999,3051.7113330399998,6877.109778159999,9773.561121899142,2971.100000000001,6802.461121899141,6544.396250426409,1125.35575088,5419.040499546409,22980.13788361782,3550.619999999999,19429.51788361782
1984,10082.5564832,3171.48470616,6911.071777040001,9828.01589975862,3089.0100000000007,6739.00589975862,6586.20855947201,1182.91477928,5403.293780192011,23027.929962137383,3633.799999999999,19394.129962137384
1985,10263.1955453,3290.73866733,6972.4568779699985,9880.684604457152,3205.890000000001,6674.794604457151,6626.754933741876,1241.99201768,5384.762916061876,23072.492912422233,3721.199999999999,19351.292912422236
1986,10378.4970743,3414.5550722599996,6963.942002039999,9931.601068475366,3328.540000000001,6603.061068475365,6666.052330988133,1302.5972436799998,5363.455087308133,23114.026737954628,3810.6699999999987,19303.35673795463
1987,10472.2756561,3540.19921897,6932.076437130001,9980.80026215901,3451.4700000000007,6529.330262159008,6704.118947482736,1366.2401244799998,5337.878823002737,23152.72149518197,3901.8299999999986,19250.89149518197
1988,10556.0614314,3669.33289691,6886.728534489999,10028.318148822542,3579.6600000000008,6448.658148822541,6740.974118815642,1432.6880892799998,5308.286029535642,23188.757451480804,3995.1999999999985,19193.557451480807
1989,10666.7509029,3800.90001125,6865.8508916499995,10074.191543599476,3709.390000000001,6364.801543599475,6776.638220326892,1501.4372676799999,5275.200952646892,23222.305294399564,4090.2199999999984,19132.085294399567
1990,10769.7535997,3933.78662086,6835.96697884,10118.457976663258,3841.6100000000006,6276.847976663257,6811.132567832667,1572.34706528,5238.785502552667,23253.52638272753,4185.059999999999,19068.466382727533
1991,10837.397164599999,4066.8670311299998,6770.53013347,10161.155561359308,3973.4700000000007,6187.685561359307,6844.479319260532,1644.20194928,5200.277369980532,23282.573030898675,4277.319999999999,19005.253030898675
1992,10943.0902359,4199.72306632,6743.367169579999,10202.322867707831,4107.240000000001,6095.082867707831,6876.701377760766,1716.26798048,5160.433397280766,23309.58881917528,4369.379999999999,18940.208819175277
1993,11014.192848499999,4332.80216265,6681.390685849999,10241.99880165715,4240.820000000001,6001.178801657149,6907.822296809259,1789.15464968,5118.6676471292585,23334.708922949932,4458.669999999999,18876.038922949934
1994,11076.4556705,4467.50703647,6608.94863403,10280.222490391054,4376.250000000001,5903.972490391053,6937.866187764285,1863.10772168,5074.758466084286,23358.060455346815,4550.009999999999,18808.050455346816
1995,11144.867914699998,4604.69074045,6540.177174249999,10317.033173920694,4513.540000000001,5803.493173920693,6966.857630285668,1938.2883288799999,5028.569301405669,23379.762818086943,4644.139999999999,18735.622818086944
1996,11217.123537099998,4745.32672479,6471.796812309998,10352.470103123173,4654.4800000000005,5697.990103123172,6994.821585970418,2017.12820288,4977.693383090418,23399.92805630208,4739.539999999999,18660.38805630208
1997,11286.688797199999,4890.148884759999,6396.539912439999,10386.572444325035,4798.56,5588.012444325034,7021.783315505834,2095.90690568,4925.876409825834,23418.661213638432,4836.339999999999,18582.32121363843
1998,11375.086636099999,5036.9143016,6338.172334499999,10419.379190470214,4946.280000000001,5473.099190470213,7047.7682995888445,2176.77130808,4870.996991508844,23436.060684583525,4931.4,18504.660684583527
1999,11528.822008099998,5182.36560947,6346.456398629998,10450.92907885865,5090.660000000001,5360.269078858649,7072.802163810243,2259.94121528,4812.860948530242,23452.218561479203,5026.49,18425.728561479205
2000,11742.5141764,5332.0116958,6410.5024806,10481.260515393504,5241.300000000001,5239.960515393503,7096.91060765492,2346.36702008,4750.543587574919,23467.220974154185,5122.98,18344.240974154185
2001,11863.9651215,5481.2568614599995,6382.70826004,10510.411505232525,5391.930000000001,5118.481505232524,7120.119337724219,2434.83406808,4685.285269644219,23481.148420523758,5223.5599999999995,18257.58842052376
2002,11945.4448711,5628.77666103,6316.668210070001,10538.419589701469,5540.740000000002,4997.679589701467,7142.454005244728,2525.36448488,4617.089520364729,23494.07608686672,5325.349999999999,18168.72608686672
2003,11994.6401938,5779.77839245,6214.86180135,10565.321789295578,5696.160000000002,4869.161789295576,7163.940147889455,2619.13322768,4544.806920209456,23506.074156803727,5434.61,18071.464156803726
2004,12057.671695099998,5935.313790269999,6122.357904829999,10591.154552567596,5859.370000000002,4731.784552567594,7184.603135902321,2716.09015208,4468.512983822321,23517.208108271898,5553.3099999999995,17963.898108271896
2005,12113.4007644,6095.123751499999,6018.2770129,10615.9537106786,6023.970000000002,4591.983710678597,7204.468122485366,2815.36981448,4389.098308005366,23527.53899802231,5679.48,17848.058998022312
2006,12252.9156212,6254.4521586,5998.4634626,10639.754437369562,6190.040000000002,4449.71443736956,7223.559998380171,2918.03519048,4305.524807900171,23537.123733362463,5812.0199999999995,17725.103733362463
2007,12355.918317999998,6415.295567799999,5940.622750199999,10662.591214097734,6355.770000000001,4306.821214097733,7241.903350550553,3023.43831608,4218.465034470553,23546.015331030827,5950.41,17595.605331030827
2008,12538.8634119,6576.1996964,5962.6637155,10684.497800071635,6523.260000000001,4161.2378000716335,7259.522424852466,3132.69943208,4126.822992772466,23554.263163227268,6093.349999999999,17460.91316322727
2009,12653.011925,6734.812286799999,5918.199638200002,10705.507206911781,6686.580000000001,4018.9272069117806,7276.4410925592165,3238.57190768,4037.8691848792164,23561.91319093545,6236.079999999999,17325.833190935453
2010,12808.2846556,6895.712926199999,5912.5717294000015,10725.65167766047,6853.130000000001,3872.5216776604684,7292.6828205954,3351.97945328,3940.7033673153996,23569.00818476494,6386.469999999999,17182.53818476494
2011,12898.219846999998,7057.1314617,5841.088385299999,10744.962669863102,7020.970000000001,3723.9926698631007,7308.270645321055,3469.25168528,3839.018960041055,23575.58793361274,6547.53,17028.05793361274
2012,12965.4790753,7220.8697845,5744.6092908,10763.470842445033,7193.490000000002,3569.980842445031,7323.227149698413,3588.99446408,3734.232685618413,23581.689441501276,6710.28,16871.409441501277
2013,13026.973224099998,7384.5796569,5642.393567199998,10781.20604611159,7366.240000000002,3414.966046111589,7337.574443666891,3710.15944808,3627.414995586891,23587.34711299286,6875.65,16711.697112992857
2014,13071.556483199998,7551.6237283,5519.932754899998,10798.19731700419,7543.050000000002,3255.1473170041872,7351.334147547638,3833.84110568,3517.493041867638,23592.592927611648,7040.61,16551.982927611647
2015,13099.2288526,7724.046877299999,5375.1819753,10814.472873352708,7725.790000000002,3088.6828733527063,7364.5273782963795,3960.12330968,3404.4040686163794,23597.4566037265,7200.98,16396.4766037265
2016,13126.9012159,7896.1613480000005,5230.739867899999,10830.060114872307,7909.050000000002,2921.010114872305,7377.174738422887,4087.7243520800002,3289.4503863428863,23601.965752360884,7352.5599999999995,16249.405752360884
2017,13164.950722299998,8068.899964599999,5096.050757699999,10844.985624662195,8092.640000000002,2752.3456246621927,7389.2963073961955,4219.91178008,3169.384527316195,23606.14602140257,7507.57,16098.576021402569
2018,13198.7725017,8244.5145848,4954.2579169,10859.275173373977,8280.530000000002,2578.7451733739745,7400.911635357296,4358.72130008,3042.190335277296,23610.021230687027,7669.87,15940.151230687028
2019,13217.2207317,8419.9909058,4797.2298259,10872.953725427871,8468.060000000003,2404.893725427868,7412.039738964339,4501.58482328,2910.4549156843395,23613.613498424096,7833.82,15779.793498424096
2020,13293.4707317,8598.721240046574,4694.749491653425,10886.045447066055,8642.880000000003,2243.1654470660524,7422.699099200161,4640.56642328,2782.132675920161,23616.943359430305,7990.04,15626.903359430304
2021,13322.140731699998,8779.050868950682,4543.089862749315,10898.573716044093,8819.970000000003,2078.60371604409,7432.907660977235,4786.48955408,2646.418106897235,23620.02987561845,8152.54,15467.489875618448
2022,13444.140731699998,8960.979792512328,4483.16093918767,10910.561132772522,9004.490000000003,1906.0711327725185,7442.682834381256,4932.06693008,2510.615904301256,23622.8907391834,8327.1,15295.7907391834
2023,13462.440731699999,9149.008716073971,4313.432015626027,10922.029532732384,9184.473000000016,1737.5565327323675,7452.041497401095,5075.22652916001,2376.814968241085,23625.542368908376,8490.418000000012,15135.124368908364
2024,13480.740731699998,9343.137639635615,4137.6030920643825,10933.000000000002,9364.456000000027,1568.5439999999744,7460.999999999999,5218.38612824002,2242.613871759979,23628.00000000002,8653.736000000023,14974.263999999996
