Year,Oil_Discoveries_backdated,Oil_Production_backdated,Oil_Reserves_backdated,Oil_Discoveries,Oil_Production,Oil_Reserves,Gas_Discoveries,Gas_Production,Gas_Reserves,Coal_Discoveries,Coal_Production,Coal_Reserves
1924,311.314183566,59.5847464176,251.7294371484,62.269999999999996,62.169999999999995,0.10000000000000142,56.55929365118596,16.123655516,40.43563813518596,687.53,687.43,0.10000000000002274
1925,331.29978217,65.758135603,265.54164656700004,68.49,68.39,0.09999999999999432,60.48459962453309,17.577577076,42.90702254853309,718.89,718.79,0.10000000000002274
1926,434.30248244699993,72.05330736,362.2491750869999,74.86999999999999,74.77,0.09999999999999432,60.611336862421496,19.196235716,41.41510114642149,750.11,750.01,0.10000000000002274
1927,570.358288009,79.30909558799999,491.04919242100004,82.14999999999999,82.05,0.09999999999999432,63.39404917826669,20.979631544,42.41441763426669,783.75,783.65,0.10000000000002274
1928,781.7444264,86.67399030699998,695.070436093,89.8,89.7,0.09999999999999432,195.30627014820263,22.927764704,172.37850544420263,816.79,816.6899999999999,0.10000000000002274
1929,820.1782700099999,94.879898004,725.2983720059999,98.37,98.27000000000001,0.09999999999999432,196.39217524512495,24.996346304,171.39582894112493,851.93,851.8299999999999,0.10000000000002274
1930,941.6292151099999,103.22020755,838.40900756,106.55000000000001,106.45000000000002,0.09999999999999432,198.42668237769615,27.164984648,171.26169772969615,884.04,883.9399999999999,0.10000000000002274
1931,959.6931213199998,111.48108594600001,848.2120353739998,114.46000000000001,114.36000000000001,0.09999999999999432,198.62839414871087,29.436671048,169.19172310071087,912.36,912.26,0.10000000000002274
1932,994.2835806299998,119.05018810799999,875.2333925219998,122.01,121.91000000000001,0.09999999999999432,203.61114534736328,31.811405432,171.79973991536326,937.54,937.4399999999999,0.10000000000002274
1933,1010.42579469,127.251246671,883.174548019,130.25,130.15,0.09999999999999432,212.0469015713833,34.289187872,177.75771369938332,963.9,963.8,0.10000000000002274
1934,1036.56080854,136.60710971499998,899.953698825,138.95,138.85,0.09999999999999432,212.0469015713833,36.870018296,175.17688327538332,992.67,992.5699999999999,0.10000000000002274
1935,1061.15846806,146.127745654,915.0307224059999,148.41,148.31,0.09999999999999432,212.25319160663443,39.553896775999995,172.69929483063444,1022.67,1022.5699999999999,0.10000000000002274
1936,1184.91544374,156.688771058,1028.226672682,158.71,158.61,0.09999999999999432,216.15869627085883,42.34082323999999,173.81787303085883,1055.6299999999999,1055.53,0.09999999999990905
1937,1250.25297745,168.209955311,1082.043022139,170.44,170.34,0.09999999999999432,220.2621443106124,45.33070063999999,174.9314436706124,1090.26,1090.16,0.09999999999990905
1938,1561.5671088,179.94308625999997,1381.62402254,281.17398863704904,181.79,99.38398863704904,372.6142800325808,48.50571451999999,324.1085655125808,1122.57,1122.47,0.09999999999990905
1939,1588.4707995099998,192.62550738299998,1395.8452921269998,283.2734309875653,193.72,89.55343098756529,377.97042240442073,51.90881287999999,326.06160952442076,1156.7,1156.6000000000001,0.09999999999990905
1940,1735.67241942,205.43379358800001,1530.238625832,465.5171634868996,206.03,259.4871634868996,380.0524217414791,55.53999571999999,324.51242602147914,1194.3400000000001,1194.2400000000002,0.09999999999990905
1941,1814.07745975,218.271872925,1595.8055868249999,481.9168829325461,218.71,263.20688293254614,383.49180734449607,59.399263039999994,324.0925443044961,1233.3600000000001,1233.2600000000002,0.09999999999990905
1942,1917.84883707,231.121448932,1686.727388138,487.27757341432135,230.65,256.6275734143213,383.9124278877025,63.486614839999994,320.4258130477025,1273.0500000000002,1272.9500000000003,0.09999999999990905
1943,1936.29708171,244.898406902,1691.398674808,500.18144921986726,243.5,256.68144921986726,388.6075641819463,67.80205111999999,320.80551306194633,1313.8400000000001,1313.7400000000002,0.09999999999990905
1944,1988.5671088000001,260.74633189099995,1727.8207769090002,514.4411442421303,258.25,256.19114424213035,395.1856170883003,72.34557188,322.84004520830035,1353.0000000000002,1352.9000000000003,0.09999999999990905
1945,2068.89384128,276.74136972599996,1792.152471554,527.7254100526497,272.99,254.73541005264974,462.80791659021406,77.11717712,385.69073947021406,1504.199817493949,1384.3200000000004,119.87981749394862
1946,2103.86863902,292.788781612,1811.079857408,540.39978089222,288.67,251.72978089221994,466.6325940382875,82.14416707999999,384.4884269582875,1766.711106717783,1418.1500000000003,348.56110671778265
1947,2131.54100598,310.666141221,1820.874864759,765.8038578507692,305.94,459.8638578507692,470.843203706842,87.70572751999998,383.13747618684204,2069.6399186260546,1456.1600000000003,613.4799186260543
1948,3022.25945273,330.709529944,2691.549922786,972.2934055040844,325.48,646.8134055040844,696.6964440809577,93.99339283999998,602.7030512409577,2411.47189984842,1495.4400000000003,916.0318998484197
1949,3146.7851052699993,351.070917889,2795.714187380999,1125.8877737699472,344.91,780.9777737699471,728.1232398754782,100.71210595999999,627.4111339154782,2797.6901913578836,1532.7900000000002,1264.9001913578834
1950,3209.04793154,373.720828621,2835.327102919,1132.5817091430154,366.71000000000004,765.8717091430153,741.226734811213,108.40398763999998,632.822747171213,3291.885631249352,1573.5900000000001,1718.295631249352
1951,3480.00652774,399.084370713,3080.922157027,1325.9177803591936,391.43000000000006,934.4877803591935,846.0435401663485,117.52822111999998,728.5153190463485,3759.303096299476,1616.5700000000002,2142.7330962994756
1952,3526.89581681,425.83253923899997,3101.063277571,1332.4036505391969,417.4200000000001,914.9836505391968,860.2530557166086,127.35487723999998,732.8981784766087,4280.680405214588,1659.3000000000002,2621.380405214588
1953,3761.3422609399995,454.6504644219999,3306.6917965179996,1358.8852328359194,444.9000000000001,913.9852328359193,872.6016173856168,137.74571923999997,734.8558981456168,4842.224828063921,1702.2200000000003,3140.004828063921
1954,3868.9570225599996,485.05357958599996,3383.9034429739995,1364.5450360316092,473.6700000000001,890.8750360316092,882.6908909839387,148.64507239999998,734.0458185839387,5453.11940689089,1744.5900000000001,3708.5294068908897
1955,4012.69959721,519.419291106,3493.280306104,1404.6200450799302,505.9100000000001,898.7100450799301,908.6992122659047,160.50189919999997,748.1973130659048,6121.69082030069,1790.63,4331.06082030069
1956,4182.577184489999,555.75143364,3626.825750849999,2197.4244351766683,541.0000000000001,1656.4244351766683,996.8947587456756,173.36019847999998,823.5345602656756,6832.633297656201,1839.2800000000002,4993.3532976562
1957,4423.94172097,594.2354388919999,3829.7062820779997,2205.900794250342,577.9700000000001,1627.930794250342,1044.6384774580329,187.33077536,857.3077020980329,7585.294173246352,1889.3000000000002,5695.994173246352
1958,4746.01732897,634.1699427699999,4111.8473862,2244.9048298036605,615.8700000000001,1629.0348298036604,1100.0217803318703,202.35734456,897.6644357718703,8393.569557992969,1940.9,6452.669557992969
1959,4895.14064103,677.27564645,4217.86499458,2299.857039423538,656.7700000000001,1643.087039423538,1245.9718622131395,219.13217816,1026.8396840531395,9210.099221206292,1994.38,7215.719221206292
1960,5222.596987049999,723.1467643899999,4499.45022266,2334.823185527358,700.8400000000001,1633.9831855273578,1278.2808609458175,237.39254348,1040.8883174658174,10065.713606958872,2050.09,8015.623606958872
1961,5505.854412399999,772.38583507,4733.468577329999,2418.3807090215555,747.7500000000001,1670.6307090215555,1331.9093320681686,257.01050804,1074.8988240281687,10939.504879963979,2102.58,8836.924879963979
1962,5785.65279249,826.02928875,4959.62350374,2727.7230618002504,798.6300000000001,1929.0930618002503,1409.713717050554,278.4736886,1131.2400284505538,11834.077944613497,2156.33,9677.747944613497
1963,5958.605087819999,884.25163484,5074.35345298,2865.7540217521946,853.2200000000001,2012.5340217521943,1428.1136060893564,301.958303,1126.1553030893565,12743.01284600469,2211.71,10531.302846004692
1964,6374.459270299999,946.89608931,5427.563180989999,3069.460365597805,912.1800000000002,2157.2803655978046,1453.9282119198383,327.61768604,1126.3105258798382,13671.77276619781,2269.54,11402.232766197809
1965,6668.0938357,1013.34623862,5654.747597080001,3284.9940450250488,977.8100000000002,2307.1840450250484,1693.5941314041197,355.11623348,1338.4778979241196,14595.886551519006,2328.5099999999998,12267.376551519006
1966,6817.217150199999,1086.2441330699999,5730.97301713,4174.890053615501,1049.0800000000002,3125.8100536155007,2138.913199882615,384.70477028,1754.208429602615,15523.22705730463,2388.2999999999997,13134.92705730463
1967,7007.0803334,1164.95546904,5842.12486436,5795.994930082917,1125.5400000000002,4670.454930082917,2360.9094896637107,416.54725628,1944.3622333837106,16435.344445293464,2445.97,13989.374445293464
1968,7328.3872682,1249.5634432099998,6078.8238249900005,6225.607681976844,1208.9500000000003,5016.657681976843,2527.762999915984,451.37931908,2076.383680835984,17335.3486041896,2505.24,14830.1086041896
1969,7567.4457741,1342.9480741999998,6224.4976999,7620.64369441499,1298.7400000000002,6321.90369441499,2948.134815834091,489.63204788,2458.5027679540913,18212.654268193553,2565.7099999999996,15646.944268193554
1970,7692.7401035,1443.6407943299998,6249.09930917,7983.419149749094,1397.5000000000002,6585.919149749094,3026.548241825336,524.77126988,2501.776971945336,19078.96304491935,2628.5999999999995,16450.36304491935
1971,7980.993926,1550.3341546099998,6430.65977139,8262.567910249512,1501.9000000000003,6760.667910249512,3636.464371784943,562.35957548,3074.104796304943,19900.266286928265,2690.9199999999996,17209.346286928267
1972,8083.6122862,1663.7104522399998,6419.901833960001,8398.00219826371,1612.2400000000002,6785.76219826371,3686.2589132813023,601.79931788,3084.459595401302,20705.056156052957,2753.0199999999995,17952.036156052956
1973,8317.290055299998,1786.3288995199998,6530.961155779998,8641.24659673551,1732.6400000000003,6908.606596735509,4099.893654913404,643.13704148,3456.7566134334043,21459.436068505693,2816.2299999999996,18643.206068505693
1974,8490.2423488,1909.5208779499999,6580.7214708500005,8866.937932068175,1853.3100000000004,7013.627932068174,4413.662276375822,685.34741768,3728.3148586958223,22171.318329076497,2879.9999999999995,19291.318329076497
1975,8666.2693534,2027.8142464999999,6638.455106900001,9355.785252491412,1967.9300000000003,7387.855252491412,4512.923417576727,727.64778848,3785.275629096727,22859.016779318303,2947.5599999999995,19911.4567793183
1976,8825.001125599998,2152.67984289,6672.321282709998,10252.251212894493,2092.4600000000005,8159.791212894492,4553.534733586908,771.77219648,3781.762537106908,23478.70357799723,3017.0399999999995,20461.663577997228
1977,9063.675294899998,2284.25923287,6779.416062029999,10583.530424475854,2221.3400000000006,8362.190424475853,4608.158991064716,817.7591760800001,3790.399814984716,24063.529168621688,3088.6299999999997,20974.899168621687
1978,9210.8769142,2417.65188811,6793.22502609,11333.810989573789,2351.390000000001,8982.420989573788,4707.686419304319,865.3029576800001,3842.3834616243194,24608.814790998396,3161.3299999999995,21447.4847909984
1979,9456.4691728,2556.07884773,6900.3903250700005,11629.27249531536,2486.940000000001,9142.332495315359,5228.125573324246,916.0522332800001,4312.073340044246,25113.19768706702,3238.2999999999993,21874.89768706702
1980,9538.7176017,2690.1235643,6848.5940374,12177.639481851002,2616.360000000001,9561.279481851001,5347.686695819022,967.4722500800001,4380.214445739022,25575.72557587901,3313.789999999999,22261.93557587901
1981,9688.6095894,2815.0004292199997,6873.60916018,12421.906014169192,2738.320000000001,9683.58601416919,5392.305374396412,1019.78377808,4372.521596316412,26012.95997598005,3390.989999999999,22621.969975980053
1982,9849.2630507,2933.70724967,6915.555801029999,12536.870717859776,2855.460000000001,9681.410717859775,5625.058788045419,1072.33473488,4552.724053165419,26396.14335550076,3470.929999999999,22925.21335550076
1983,9928.821111199999,3051.7113330399998,6877.109778159999,12629.376479482962,2971.100000000001,9658.276479482962,5772.039285405708,1125.35575088,4646.683534525708,26721.383888600885,3550.619999999999,23170.763888600886
1984,10082.5564832,3171.48470616,6911.071777040001,12846.027210266597,3089.0100000000007,9757.017210266597,5844.063298055625,1182.91477928,4661.148518775624,27011.3176631889,3633.799999999999,23377.5176631889
1985,10263.1955453,3290.73866733,6972.4568779699985,12924.522546827598,3205.890000000001,9718.632546827597,6684.015725529515,1241.99201768,5442.023707849516,27276.508636725976,3721.199999999999,23555.308636725975
1986,10378.4970743,3414.5550722599996,6963.942002039999,13162.82840414104,3328.540000000001,9834.28840414104,6772.676826063336,1302.5972436799998,5470.079582383336,27500.480999633168,3810.6699999999987,23689.81099963317
1987,10472.2756561,3540.19921897,6932.076437130001,13423.453252919016,3451.4700000000007,9971.983252919015,6949.267855769066,1366.2401244799998,5583.027731289067,27704.900700920793,3901.8299999999986,23803.070700920794
1988,10556.0614314,3669.33289691,6886.728534489999,13637.842375625156,3579.6600000000008,10058.182375625154,7947.170036783685,1432.6880892799998,6514.481947503685,27864.513290067945,3995.1999999999985,23869.31329006795
1989,10666.7509029,3800.90001125,6865.8508916499995,14040.9347044789,3709.390000000001,10331.544704478898,8182.150975200001,1501.4372676799999,6680.713707520001,28037.120849261384,4090.2199999999984,23946.900849261387
1990,10769.7535997,3933.78662086,6835.96697884,14276.624865823736,3841.6100000000006,10435.014865823736,8675.071363564835,1572.34706528,7102.724298284836,28173.187858617093,4185.059999999999,23988.127858617096
1991,10837.397164599999,4066.8670311299998,6770.53013347,14571.262992219976,3973.4700000000007,10597.792992219975,8729.340928333797,1644.20194928,7085.138979053797,28334.398348362192,4277.319999999999,24057.078348362193
1992,10943.0902359,4199.72306632,6743.367169579999,14793.924842560642,4107.240000000001,10686.68484256064,8842.459198254117,1716.26798048,7126.191217774117,28433.248823379927,4369.379999999999,24063.868823379926
1993,11014.192848499999,4332.80216265,6681.390685849999,14908.815885380767,4240.820000000001,10667.995885380766,8872.652949643805,1789.15464968,7083.498299963805,28536.835158891376,4458.669999999999,24078.165158891377
1994,11076.4556705,4467.50703647,6608.94863403,15026.682011791478,4376.250000000001,10650.432011791476,8976.811278619376,1863.10772168,7113.703556939376,28607.232871231285,4550.009999999999,24057.222871231286
1995,11144.867914699998,4604.69074045,6540.177174249999,15163.023790500853,4513.540000000001,10649.483790500852,9089.725493259752,1938.2883288799999,7151.437164379751,28669.289489400177,4644.139999999999,24025.149489400177
1996,11217.123537099998,4745.32672479,6471.796812309998,15510.667812540183,4654.4800000000005,10856.187812540182,9363.368892978997,2017.12820288,7346.240690098997,28730.946314455297,4739.539999999999,23991.4063144553
1997,11286.688797199999,4890.148884759999,6396.539912439999,15782.68678839274,4798.56,10984.12678839274,9428.832156795135,2095.90690568,7332.925251115135,28790.80520318725,4836.339999999999,23954.46520318725
1998,11375.086636099999,5036.9143016,6338.172334499999,15957.57892261761,4946.280000000001,11011.298922617609,9672.737355659165,2176.77130808,7495.966047579164,28846.827175731156,4931.4,23915.427175731158
1999,11528.822008099998,5182.36560947,6346.456398629998,16073.097015018364,5090.660000000001,10982.437015018364,9760.718539074078,2259.94121528,7500.777323794078,28903.742879758312,5026.49,23877.252879758315
2000,11742.5141764,5332.0116958,6410.5024806,16274.195930501864,5241.300000000001,11032.895930501863,10327.39378137455,2346.36702008,7981.02676129455,28965.84003677307,5122.98,23842.86003677307
2001,11863.9651215,5481.2568614599995,6382.70826004,16319.962559330486,5391.930000000001,10928.032559330484,10417.688660021362,2434.83406808,7982.854591941362,29042.50090590696,5223.5599999999995,23818.94090590696
2002,11945.4448711,5628.77666103,6316.668210070001,16412.4526775926,5540.740000000002,10871.712677592597,10491.037061495044,2525.36448488,7965.672576615045,29109.666376804496,5325.349999999999,23784.316376804498
2003,11994.6401938,5779.77839245,6214.86180135,16519.743616879165,5696.160000000002,10823.583616879163,10554.877935469023,2619.13322768,7935.744707789023,29166.58632521929,5434.61,23731.97632521929
2004,12057.671695099998,5935.313790269999,6122.357904829999,16618.562456961237,5859.370000000002,10759.192456961235,10636.715891346272,2716.09015208,7920.625739266272,29241.04218186874,5553.3099999999995,23687.73218186874
2005,12113.4007644,6095.123751499999,6018.2770129,16635.07121618888,6023.970000000002,10611.10121618888,10690.819085894422,2815.36981448,7875.449271414422,29317.98380006119,5679.48,23638.50380006119
2006,12252.9156212,6254.4521586,5998.4634626,16877.3903659909,6190.040000000002,10687.3503659909,11152.61055647887,2918.03519048,8234.57536599887,29426.58893700086,5812.0199999999995,23614.56893700086
2007,12355.918317999998,6415.295567799999,5940.622750199999,16942.898033088128,6355.770000000001,10587.128033088127,11220.730401467115,3023.43831608,8197.292085387115,29517.92252111223,5950.41,23567.51252111223
2008,12538.8634119,6576.1996964,5962.6637155,17146.470939019466,6523.260000000001,10623.210939019464,11265.881077682918,3132.69943208,8133.181645602917,29656.81849014747,6093.349999999999,23563.468490147472
2009,12653.011925,6734.812286799999,5918.199638200002,17562.34169908235,6686.580000000001,10875.761699082348,11310.533305633193,3238.57190768,8071.961397953193,29801.07478720846,6236.079999999999,23564.994787208463
2010,12808.2846556,6895.712926199999,5912.5717294000015,17724.501770082286,6853.130000000001,10871.371770082285,11554.26081484609,3351.97945328,8202.281361566089,29984.767519433168,6386.469999999999,23598.297519433167
2011,12898.219846999998,7057.1314617,5841.088385299999,17775.037803696865,7020.970000000001,10754.067803696864,11762.419586998702,3469.25168528,8293.167901718702,30226.104226515778,6547.53,23678.57422651578
2012,12965.4790753,7220.8697845,5744.6092908,17842.586578841416,7193.490000000002,10649.096578841414,12091.49471909142,3588.99446408,8502.50025501142,30365.02565295396,6710.28,23654.74565295396
2013,13026.973224099998,7384.5796569,5642.393567199998,18025.41275848062,7366.240000000002,10659.172758480618,12326.49391257143,3710.15944808,8616.33446449143,30471.73071028199,6875.65,23596.08071028199
2014,13071.556483199998,7551.6237283,5519.932754899998,18080.21283015412,7543.050000000002,10537.162830154117,12444.825153987107,3833.84110568,8610.984048307108,30558.908459875864,7040.61,23518.298459875863
2015,13099.2288526,7724.046877299999,5375.1819753,18106.922873914667,7725.790000000002,10381.132873914667,12639.682013880634,3960.12330968,8679.558704200634,30650.874175040335,7200.98,23449.894175040336
2016,13126.9012159,7896.1613480000005,5230.739867899999,18130.366935854807,7909.050000000002,10221.316935854804,12678.94073089567,4087.7243520800002,8591.21637881567,30829.572351429033,7352.5599999999995,23477.01235142903
2017,13164.950722299998,8068.899964599999,5096.050757699999,18488.04337874139,8092.640000000002,10395.403378741386,12701.077819303984,4219.91178008,8481.166039223983,31006.212974845315,7507.57,23498.642974845316
2018,13198.7725017,8244.5145848,4954.2579169,18747.75724961726,8280.530000000002,10467.227249617259,12826.059338933654,4358.72130008,8467.338038853653,31280.7363329748,7669.87,23610.8663329748
2019,13217.2207317,8419.9909058,4797.2298259,18952.905932985406,8468.060000000003,10484.845932985403,12939.57975448954,4501.58482328,8437.99493120954,31464.45119921275,7833.82,23630.631199212752
2020,13293.4707317,8598.721240046574,4694.749491653425,19138.09415238516,8642.880000000003,10495.214152385159,13304.671549070135,4640.56642328,8664.105125790134,31618.04,7990.04,23628.0
2021,13322.140731699998,8779.050868950682,4543.089862749315,19338.47209301971,8819.970000000003,10518.502093019708,13327.08663664404,4786.48955408,8540.59708256404,31830.23546764353,8152.54,23677.69546764353
2022,13444.140731699998,8960.979792512328,4483.16093918767,19549.102388856318,9004.490000000003,10544.612388856314,13386.12975557896,4932.06693008,8454.06282549896,31945.54423876517,8327.1,23618.444238765172
2023,13462.440731699999,9149.008716073971,4313.432015626027,19764.58268351937,9184.473000000016,10580.109683519353,13435.777902321552,5075.22652916001,8360.551373161543,32157.469380248618,8490.418000000012,23667.051380248606
2024,13480.740731699998,9343.137639635615,4137.6030920643825,19978.69141676872,9364.456000000027,10614.235416768694,13444.18845822305,5218.38612824002,8225.802329983031,32359.338475135475,8653.736000000023,23705.602475135453
