Year,Oil_Discoveries_backdated,Oil_Production_backdated,Oil_Reserves_backdated,Oil_Discoveries,Oil_Production,Oil_Reserves,Gas_Discoveries,Gas_Production,Gas_Reserves,Coal_Discoveries,Coal_Production,Coal_Reserves
1944,1988.5671088000001,260.74633189099995,1727.8207769090002,7275.961000000002,258.25,7017.711000000002,4486.209378026933,72.34557188,4413.863806146934,1353.0000000000002,1352.9000000000003,0.09999999999990905
1945,2068.89384128,276.74136972599996,1792.152471554,7432.986250000003,272.99,7159.996250000003,4584.003549675001,77.11717712,4506.886372555001,1504.199817493949,1384.3200000000004,119.87981749394862
1946,2103.86863902,292.788781612,1811.079857408,7590.011500000003,288.67,7301.341500000003,4681.797721323068,82.14416707999999,4599.653554243068,1766.711106717783,1418.1500000000003,348.56110671778265
1947,2131.54100598,310.666141221,1820.874864759,7747.036750000003,305.94,7441.096750000003,4779.591892971133,87.70572751999998,4691.886165451133,2069.6399186260546,1456.1600000000003,613.4799186260543
1948,3022.25945273,330.709529944,2691.549922786,7904.0620000000035,325.48,7578.582000000004,4877.386064619201,93.99339283999998,4783.392671779201,2411.47189984842,1495.4400000000003,916.0318998484197
1949,3146.7851052699993,351.070917889,2795.714187380999,8061.087250000002,344.91,7716.1772500000025,4975.180236267266,100.71210595999999,4874.468130307266,2797.6901913578836,1532.7900000000002,1264.9001913578834
1950,3209.04793154,373.720828621,2835.327102919,8218.112500000003,366.71000000000004,7851.402500000003,5072.974407915333,108.40398763999998,4964.570420275333,3291.885631249352,1573.5900000000001,1718.295631249352
1951,3480.00652774,399.084370713,3080.922157027,8375.137750000002,391.43000000000006,7983.707750000001,5170.768579563401,117.52822111999998,5053.2403584434005,3759.303096299476,1616.5700000000002,2142.7330962994756
1952,3526.89581681,425.83253923899997,3101.063277571,8532.163000000002,417.4200000000001,8114.743000000002,5268.562751211468,127.35487723999998,5141.207873971468,4280.680405214588,1659.3000000000002,2621.380405214588
1953,3761.3422609399995,454.6504644219999,3306.6917965179996,8689.188250000003,444.9000000000001,8244.288250000003,5366.356922859533,137.74571923999997,5228.611203619534,4842.224828063921,1702.2200000000003,3140.004828063921
1954,3868.9570225599996,485.05357958599996,3383.9034429739995,8846.213500000003,473.6700000000001,8372.543500000003,5464.151094507601,148.64507239999998,5315.506022107601,5453.11940689089,1744.5900000000001,3708.5294068908897
1955,4012.69959721,519.419291106,3493.280306104,9003.238750000002,505.9100000000001,8497.328750000002,5561.945266155666,160.50189919999997,5401.4433669556665,6121.69082030069,1790.63,4331.06082030069
1956,4182.577184489999,555.75143364,3626.825750849999,9160.264000000003,541.0000000000001,8619.264000000003,5659.739437803733,173.36019847999998,5486.379239323734,6832.633297656201,1839.2800000000002,4993.3532976562
1957,4423.94172097,594.2354388919999,3829.7062820779997,9317.289250000003,577.9700000000001,8739.319250000004,5757.533609451801,187.33077536,5570.2028340918005,7585.294173246352,1889.3000000000002,5695.994173246352
1958,4746.01732897,634.1699427699999,4111.8473862,9474.314500000004,615.8700000000001,8858.444500000003,5855.327781099866,202.35734456,5652.970436539867,8393.569557992969,1940.9,6452.669557992969
1959,4895.14064103,677.27564645,4217.86499458,9631.339750000003,656.7700000000001,8974.569750000002,5953.121952747933,219.13217816,5733.989774587933,9210.099221206292,1994.38,7215.719221206292
1960,5222.596987049999,723.1467643899999,4499.45022266,9788.365000000003,700.8400000000001,9087.525000000003,6050.916124396001,237.39254348,5813.523580916,10065.713606958872,2050.09,8015.623606958872
1961,5505.854412399999,772.38583507,4733.468577329999,9945.390250000002,747.7500000000001,9197.640250000002,6148.710296044066,257.01050804,5891.699788004066,10939.504879963979,2102.58,8836.924879963979
1962,5785.65279249,826.02928875,4959.62350374,10102.415500000005,798.6300000000001,9303.785500000005,6246.504467692133,278.4736886,5968.030779092133,11834.077944613497,2156.33,9677.747944613497
1963,5958.605087819999,884.25163484,5074.35345298,10259.440750000003,853.2200000000001,9406.220750000004,6344.298639340201,301.958303,6042.3403363402,12743.01284600469,2211.71,10531.302846004692
1964,6374.459270299999,946.89608931,5427.563180989999,10416.466000000004,912.1800000000002,9504.286000000004,6442.092810988266,327.61768604,6114.475124948266,13671.77276619781,2269.54,11402.232766197809
1965,6668.0938357,1013.34623862,5654.747597080001,10573.491250000003,977.8100000000002,9595.681250000003,6539.886982636333,355.11623348,6184.770749156333,14595.886551519006,2328.5099999999998,12267.376551519006
1966,6817.217150199999,1086.2441330699999,5730.97301713,10730.516500000005,1049.0800000000002,9681.436500000005,6637.681154284401,384.70477028,6252.976384004401,15523.22705730463,2388.2999999999997,13134.92705730463
1967,7007.0803334,1164.95546904,5842.12486436,10887.541750000004,1125.5400000000002,9762.001750000003,6735.475325932468,416.54725628,6318.928069652468,16435.344445293464,2445.97,13989.374445293464
1968,7328.3872682,1249.5634432099998,6078.8238249900005,11044.567000000003,1208.9500000000003,9835.617000000002,6833.269497580533,451.37931908,6381.890178500534,17335.3486041896,2505.24,14830.1086041896
1969,7567.4457741,1342.9480741999998,6224.4976999,11201.592250000003,1298.7400000000002,9902.852250000004,6931.063669228599,489.63204788,6441.431621348599,18212.654268193553,2565.7099999999996,15646.944268193554
1970,7692.7401035,1443.6407943299998,6249.09930917,11358.617500000004,1397.5000000000002,9961.117500000004,7028.857840876668,524.77126988,6504.086570996668,19078.96304491935,2628.5999999999995,16450.36304491935
1971,7980.993926,1550.3341546099998,6430.65977139,11515.642750000005,1501.9000000000003,10013.742750000005,7126.652012524733,562.35957548,6564.292437044734,19900.266286928265,2690.9199999999996,17209.346286928267
1972,8083.6122862,1663.7104522399998,6419.901833960001,11672.668000000003,1612.2400000000002,10060.428000000004,7224.446184172801,601.79931788,6622.646866292801,20705.056156052957,2753.0199999999995,17952.036156052956
1973,8317.290055299998,1786.3288995199998,6530.961155779998,11829.693250000004,1732.6400000000003,10097.053250000004,7322.240355820866,643.13704148,6679.103314340866,21459.436068505693,2816.2299999999996,18643.206068505693
1974,8490.2423488,1909.5208779499999,6580.7214708500005,11986.718500000004,1853.3100000000004,10133.408500000005,7420.034527468933,685.34741768,6734.687109788933,22171.318329076497,2879.9999999999995,19291.318329076497
1975,8666.2693534,2027.8142464999999,6638.455106900001,12143.743750000003,1967.9300000000003,10175.813750000003,7517.828699117001,727.64778848,6790.180910637001,22859.016779318303,2947.5599999999995,19911.4567793183
1976,8825.001125599998,2152.67984289,6672.321282709998,12300.769000000004,2092.4600000000005,10208.309000000003,7615.622870765066,771.77219648,6843.850674285066,23478.70357799723,3017.0399999999995,20461.663577997228
1977,9063.675294899998,2284.25923287,6779.416062029999,12457.794250000004,2221.3400000000006,10236.454250000004,7713.4170424131335,817.7591760800001,6895.657866333133,24063.529168621688,3088.6299999999997,20974.899168621687
1978,9210.8769142,2417.65188811,6793.22502609,12614.819500000005,2351.390000000001,10263.429500000004,7811.211214061201,865.3029576800001,6945.908256381201,24608.814790998396,3161.3299999999995,21447.4847909984
1979,9456.4691728,2556.07884773,6900.3903250700005,12771.844750000004,2486.940000000001,10284.904750000003,7909.005385709266,916.0522332800001,6992.953152429266,25113.19768706702,3238.2999999999993,21874.89768706702
1980,9538.7176017,2690.1235643,6848.5940374,12928.870000000004,2616.360000000001,10312.510000000004,8006.7995573573335,967.4722500800001,7039.327307277334,25575.72557587901,3313.789999999999,22261.93557587901
1981,9688.6095894,2815.0004292199997,6873.60916018,13085.895250000005,2738.320000000001,10347.575250000004,8104.593729005401,1019.78377808,7084.809950925401,26012.95997598005,3390.989999999999,22621.969975980053
1982,9849.2630507,2933.70724967,6915.555801029999,13242.920500000006,2855.460000000001,10387.460500000005,8202.387900653468,1072.33473488,7130.053165773468,26396.14335550076,3470.929999999999,22925.21335550076
1983,9928.821111199999,3051.7113330399998,6877.109778159999,13399.945750000004,2971.100000000001,10428.845750000004,8300.182072301533,1125.35575088,7174.826321421533,26721.383888600885,3550.619999999999,23170.763888600886
1984,10082.5564832,3171.48470616,6911.071777040001,13556.971000000003,3089.0100000000007,10467.961000000003,8397.9762439496,1182.91477928,7215.061464669601,27011.3176631889,3633.799999999999,23377.5176631889
1985,10263.1955453,3290.73866733,6972.4568779699985,13713.996250000006,3205.890000000001,10508.106250000004,8495.770415597668,1241.99201768,7253.778397917668,27276.508636725976,3721.199999999999,23555.308636725975
1986,10378.4970743,3414.5550722599996,6963.942002039999,13871.021500000004,3328.540000000001,10542.481500000004,8593.564587245733,1302.5972436799998,7290.967343565733,27500.480999633168,3810.6699999999987,23689.81099963317
1987,10472.2756561,3540.19921897,6932.076437130001,14028.046750000005,3451.4700000000007,10576.576750000004,8691.3587588938,1366.2401244799998,7325.1186344138005,27704.900700920793,3901.8299999999986,23803.070700920794
1988,10556.0614314,3669.33289691,6886.728534489999,14185.072000000004,3579.6600000000008,10605.412000000004,8789.152930541866,1432.6880892799998,7356.464841261866,27864.513290067945,3995.1999999999985,23869.31329006795
1989,10666.7509029,3800.90001125,6865.8508916499995,14342.097250000006,3709.390000000001,10632.707250000005,8886.947102189935,1501.4372676799999,7385.509834509936,28037.120849261384,4090.2199999999984,23946.900849261387
1990,10769.7535997,3933.78662086,6835.96697884,14499.122500000005,3841.6100000000006,10657.512500000004,8984.741273838,1572.34706528,7412.394208558001,28173.187858617093,4185.059999999999,23988.127858617096
1991,10837.397164599999,4066.8670311299998,6770.53013347,14656.147750000004,3973.4700000000007,10682.677750000003,9082.535445486066,1644.20194928,7438.333496206066,28334.398348362192,4277.319999999999,24057.078348362193
1992,10943.0902359,4199.72306632,6743.367169579999,14813.173000000006,4107.240000000001,10705.933000000005,9180.329617134135,1716.26798048,7464.061636654135,28433.248823379927,4369.379999999999,24063.868823379926
1993,11014.192848499999,4332.80216265,6681.390685849999,14970.198250000005,4240.820000000001,10729.378250000005,9278.1237887822,1789.15464968,7488.969139102201,28536.835158891376,4458.669999999999,24078.165158891377
1994,11076.4556705,4467.50703647,6608.94863403,15127.223500000006,4376.250000000001,10750.973500000004,9375.917960430268,1863.10772168,7512.810238750268,28607.232871231285,4550.009999999999,24057.222871231286
1995,11144.867914699998,4604.69074045,6540.177174249999,15284.248750000004,4513.540000000001,10770.708750000003,9473.712132078334,1938.2883288799999,7535.423803198333,28669.289489400177,4644.139999999999,24025.149489400177
1996,11217.123537099998,4745.32672479,6471.796812309998,15441.274000000007,4654.4800000000005,10786.794000000005,9571.5063037264,2017.12820288,7554.378100846401,28730.946314455297,4739.539999999999,23991.4063144553
1997,11286.688797199999,4890.148884759999,6396.539912439999,15598.299250000005,4798.56,10799.739250000006,9669.300475374468,2095.90690568,7573.393569694468,28790.80520318725,4836.339999999999,23954.46520318725
1998,11375.086636099999,5036.9143016,6338.172334499999,15755.324500000004,4946.280000000001,10809.044500000004,9767.094647022534,2176.77130808,7590.323338942533,28846.827175731156,4931.4,23915.427175731158
1999,11528.822008099998,5182.36560947,6346.456398629998,15912.349750000005,5090.660000000001,10821.689750000005,9864.8888186706,2259.94121528,7604.947603390601,28903.742879758312,5026.49,23877.252879758315
2000,11742.5141764,5332.0116958,6410.5024806,16069.375000000005,5241.300000000001,10828.075000000004,9962.682990318668,2346.36702008,7616.315970238667,28965.84003677307,5122.98,23842.86003677307
2001,11863.9651215,5481.2568614599995,6382.70826004,16226.400250000006,5391.930000000001,10834.470250000006,10060.477161966734,2434.83406808,7625.643093886733,29042.50090590696,5223.5599999999995,23818.94090590696
2002,11945.4448711,5628.77666103,6316.668210070001,16383.425500000005,5540.740000000002,10842.685500000003,10158.2713336148,2525.36448488,7632.906848734801,29109.666376804496,5325.349999999999,23784.316376804498
2003,11994.6401938,5779.77839245,6214.86180135,16540.450750000004,5696.160000000002,10844.290750000002,10256.065505262866,2619.13322768,7636.932277582866,29166.58632521929,5434.61,23731.97632521929
2004,12057.671695099998,5935.313790269999,6122.357904829999,16697.476000000006,5859.370000000002,10838.106000000003,10353.859676910935,2716.09015208,7637.769524830936,29241.04218186874,5553.3099999999995,23687.73218186874
2005,12113.4007644,6095.123751499999,6018.2770129,16854.501250000005,6023.970000000002,10830.531250000004,10451.653848559,2815.36981448,7636.284034079001,29317.98380006119,5679.48,23638.50380006119
2006,12252.9156212,6254.4521586,5998.4634626,17011.526500000004,6190.040000000002,10821.486500000003,10549.448020207066,2918.03519048,7631.412829727066,29426.58893700086,5812.0199999999995,23614.56893700086
2007,12355.918317999998,6415.295567799999,5940.622750199999,17168.551750000006,6355.770000000001,10812.781750000006,10647.242191855135,3023.43831608,7623.803875775136,29517.92252111223,5950.41,23567.51252111223
2008,12538.8634119,6576.1996964,5962.6637155,17325.577000000005,6523.260000000001,10802.317000000003,10745.0363635032,3132.69943208,7612.3369314232,29656.81849014747,6093.349999999999,23563.468490147472
2009,12653.011925,6734.812286799999,5918.199638200002,17482.602250000004,6686.580000000001,10796.022250000002,10842.830535151268,3238.57190768,7604.2586274712685,29801.07478720846,6236.079999999999,23564.994787208463
2010,12808.2846556,6895.712926199999,5912.5717294000015,17639.627500000002,6853.130000000001,10786.497500000001,10940.624706799334,3351.97945328,7588.645253519333,29984.767519433168,6386.469999999999,23598.297519433167
2011,12898.219846999998,7057.1314617,5841.088385299999,17796.652750000005,7020.970000000001,10775.682750000004,11038.4188784474,3469.25168528,7569.167193167401,30226.104226515778,6547.53,23678.57422651578
2012,12965.4790753,7220.8697845,5744.6092908,17953.678000000004,7193.490000000002,10760.188000000002,11136.213050095468,3588.99446408,7547.218586015468,30365.02565295396,6710.28,23654.74565295396
2013,13026.973224099998,7384.5796569,5642.393567199998,18110.703250000002,7366.240000000002,10744.46325,11234.007221743534,3710.15944808,7523.847773663534,30471.73071028199,6875.65,23596.08071028199
2014,13071.556483199998,7551.6237283,5519.932754899998,18267.728500000005,7543.050000000002,10724.678500000002,11331.8013933916,3833.84110568,7497.960287711601,30558.908459875864,7040.61,23518.298459875863
2015,13099.2288526,7724.046877299999,5375.1819753,18424.753750000003,7725.790000000002,10698.963750000003,11429.595565039668,3960.12330968,7469.4722553596675,30650.874175040335,7200.98,23449.894175040336
2016,13126.9012159,7896.1613480000005,5230.739867899999,18581.779000000006,7909.050000000002,10672.729000000003,11527.389736687734,4087.7243520800002,7439.665384607733,30829.572351429033,7352.5599999999995,23477.01235142903
2017,13164.950722299998,8068.899964599999,5096.050757699999,18738.804250000005,8092.640000000002,10646.164250000002,11625.1839083358,4219.91178008,7405.2721282558,31006.212974845315,7507.57,23498.642974845316
2018,13198.7725017,8244.5145848,4954.2579169,18895.829500000003,8280.530000000002,10615.299500000001,11722.978079983866,4358.72130008,7364.256779903866,31280.7363329748,7669.87,23610.8663329748
2019,13217.2207317,8419.9909058,4797.2298259,19052.854750000006,8468.060000000003,10584.794750000003,11820.772251631935,4501.58482328,7319.1874283519355,31464.45119921275,7833.82,23630.631199212752
2020,13293.4707317,8598.721240046574,4694.749491653425,19209.880000000005,8642.880000000003,10567.000000000002,11918.56642328,4640.56642328,7278.000000000001,31618.04,7990.04,23628.0
2021,13322.140731699998,8779.050868950682,4543.089862749315,19338.47209301971,8819.970000000003,10518.502093019708,13327.08663664404,4786.48955408,8540.59708256404,31830.23546764353,8152.54,23677.69546764353
2022,13444.140731699998,8960.979792512328,4483.16093918767,19549.102388856318,9004.490000000003,10544.612388856314,13386.12975557896,4932.06693008,8454.06282549896,31945.54423876517,8327.1,23618.444238765172
2023,13462.440731699999,9149.008716073971,4313.432015626027,19764.58268351937,9184.473000000016,10580.109683519353,13435.777902321552,5075.22652916001,8360.551373161543,32157.469380248618,8490.418000000012,23667.051380248606
2024,13480.740731699998,9343.137639635615,4137.6030920643825,19978.69141676872,9364.456000000027,10614.235416768694,13444.18845822305,5218.38612824002,8225.802329983031,32359.338475135475,8653.736000000023,23705.602475135453
