Year,Oil_Discoveries_backdated,Oil_Production_backdated,Oil_Reserves_backdated,Oil_Discoveries,Oil_Production,Oil_Reserves,Gas_Discoveries,Gas_Production,Gas_Reserves,Coal_Discoveries,Coal_Production,Coal_Reserves
1972,8083.6122862,1663.7104522399998,6419.901833960001,11672.668000000003,1612.2400000000002,10060.428000000004,7224.446184172801,601.79931788,6622.646866292801,23416.81831775701,2753.0199999999995,20663.79831775701
1973,8317.290055299998,1786.3288995199998,6530.961155779998,11829.693250000004,1732.6400000000003,10097.053250000004,7322.240355820866,643.13704148,6679.103314340866,23587.677102803736,2816.2299999999996,20771.447102803737
1974,8490.2423488,1909.5208779499999,6580.7214708500005,11986.718500000004,1853.3100000000004,10133.408500000005,7420.034527468933,685.34741768,6734.687109788933,23758.535887850463,2879.9999999999995,20878.535887850463
1975,8666.2693534,2027.8142464999999,6638.455106900001,12143.743750000003,1967.9300000000003,10175.813750000003,7517.828699117001,727.64778848,6790.180910637001,23929.394672897193,2947.5599999999995,20981.834672897196
1976,8825.001125599998,2152.67984289,6672.321282709998,12300.769000000004,2092.4600000000005,10208.309000000003,7615.622870765066,771.77219648,6843.850674285066,24100.253457943923,3017.0399999999995,21083.213457943923
1977,9063.675294899998,2284.25923287,6779.416062029999,12457.794250000004,2221.3400000000006,10236.454250000004,7713.4170424131335,817.7591760800001,6895.657866333133,24271.112242990654,3088.6299999999997,21182.482242990653
1978,9210.8769142,2417.65188811,6793.22502609,12614.819500000005,2351.390000000001,10263.429500000004,7811.211214061201,865.3029576800001,6945.908256381201,24441.971028037384,3161.3299999999995,21280.641028037386
1979,9456.4691728,2556.07884773,6900.3903250700005,12771.844750000004,2486.940000000001,10284.904750000003,7909.005385709266,916.0522332800001,6992.953152429266,24612.82981308411,3238.2999999999993,21374.52981308411
1980,9538.7176017,2690.1235643,6848.5940374,12928.870000000004,2616.360000000001,10312.510000000004,8006.7995573573335,967.4722500800001,7039.327307277334,24783.688598130837,3313.789999999999,21469.898598130836
1981,9688.6095894,2815.0004292199997,6873.60916018,13085.895250000005,2738.320000000001,10347.575250000004,8104.593729005401,1019.78377808,7084.809950925401,24954.547383177567,3390.989999999999,21563.55738317757
1982,9849.2630507,2933.70724967,6915.555801029999,13242.920500000006,2855.460000000001,10387.460500000005,8202.387900653468,1072.33473488,7130.053165773468,25125.406168224297,3470.929999999999,21654.476168224297
1983,9928.821111199999,3051.7113330399998,6877.109778159999,13399.945750000004,2971.100000000001,10428.845750000004,8300.182072301533,1125.35575088,7174.826321421533,25296.264953271027,3550.619999999999,21745.64495327103
1984,10082.5564832,3171.48470616,6911.071777040001,13556.971000000003,3089.0100000000007,10467.961000000003,8397.9762439496,1182.91477928,7215.061464669601,25467.123738317758,3633.799999999999,21833.32373831776
1985,10263.1955453,3290.73866733,6972.4568779699985,13713.996250000006,3205.890000000001,10508.106250000004,8495.770415597668,1241.99201768,7253.778397917668,25637.982523364484,3721.199999999999,21916.782523364483
1986,10378.4970743,3414.5550722599996,6963.942002039999,13871.021500000004,3328.540000000001,10542.481500000004,8593.564587245733,1302.5972436799998,7290.967343565733,25808.841308411214,3810.6699999999987,21998.171308411216
1987,10472.2756561,3540.19921897,6932.076437130001,14028.046750000005,3451.4700000000007,10576.576750000004,8691.3587588938,1366.2401244799998,7325.1186344138005,25979.70009345794,3901.8299999999986,22077.870093457943
1988,10556.0614314,3669.33289691,6886.728534489999,14185.072000000004,3579.6600000000008,10605.412000000004,8789.152930541866,1432.6880892799998,7356.464841261866,26150.55887850467,3995.1999999999985,22155.358878504674
1989,10666.7509029,3800.90001125,6865.8508916499995,14342.097250000006,3709.390000000001,10632.707250000005,8886.947102189935,1501.4372676799999,7385.509834509936,26321.4176635514,4090.2199999999984,22231.197663551404
1990,10769.7535997,3933.78662086,6835.96697884,14499.122500000005,3841.6100000000006,10657.512500000004,8984.741273838,1572.34706528,7412.394208558001,26492.27644859813,4185.059999999999,22307.216448598134
1991,10837.397164599999,4066.8670311299998,6770.53013347,14656.147750000004,3973.4700000000007,10682.677750000003,9082.535445486066,1644.20194928,7438.333496206066,26663.135233644858,4277.319999999999,22385.81523364486
1992,10943.0902359,4199.72306632,6743.367169579999,14813.173000000006,4107.240000000001,10705.933000000005,9180.329617134135,1716.26798048,7464.061636654135,26833.99401869159,4369.379999999999,22464.614018691587
1993,11014.192848499999,4332.80216265,6681.390685849999,14970.198250000005,4240.820000000001,10729.378250000005,9278.1237887822,1789.15464968,7488.969139102201,27004.852803738315,4458.669999999999,22546.182803738317
1994,11076.4556705,4467.50703647,6608.94863403,15127.223500000006,4376.250000000001,10750.973500000004,9375.917960430268,1863.10772168,7512.810238750268,27175.711588785045,4550.009999999999,22625.701588785047
1995,11144.867914699998,4604.69074045,6540.177174249999,15284.248750000004,4513.540000000001,10770.708750000003,9473.712132078334,1938.2883288799999,7535.423803198333,27346.570373831775,4644.139999999999,22702.430373831776
1996,11217.123537099998,4745.32672479,6471.796812309998,15441.274000000007,4654.4800000000005,10786.794000000005,9571.5063037264,2017.12820288,7554.378100846401,27517.429158878505,4739.539999999999,22777.889158878505
1997,11286.688797199999,4890.148884759999,6396.539912439999,15598.299250000005,4798.56,10799.739250000006,9669.300475374468,2095.90690568,7573.393569694468,27688.287943925232,4836.339999999999,22851.94794392523
1998,11375.086636099999,5036.9143016,6338.172334499999,15755.324500000004,4946.280000000001,10809.044500000004,9767.094647022534,2176.77130808,7590.323338942533,27859.146728971962,4931.4,22927.746728971964
1999,11528.822008099998,5182.36560947,6346.456398629998,15912.349750000005,5090.660000000001,10821.689750000005,9864.8888186706,2259.94121528,7604.947603390601,28030.00551401869,5026.49,23003.51551401869
2000,11742.5141764,5332.0116958,6410.5024806,16069.375000000005,5241.300000000001,10828.075000000004,9962.682990318668,2346.36702008,7616.315970238667,28200.86429906542,5122.98,23077.88429906542
2001,11863.9651215,5481.2568614599995,6382.70826004,16226.400250000006,5391.930000000001,10834.470250000006,10060.477161966734,2434.83406808,7625.643093886733,28371.72308411215,5223.5599999999995,23148.16308411215
2002,11945.4448711,5628.77666103,6316.668210070001,16383.425500000005,5540.740000000002,10842.685500000003,10158.2713336148,2525.36448488,7632.906848734801,28542.58186915888,5325.349999999999,23217.23186915888
2003,11994.6401938,5779.77839245,6214.86180135,16540.450750000004,5696.160000000002,10844.290750000002,10256.065505262866,2619.13322768,7636.932277582866,28713.440654205606,5434.61,23278.830654205605
2004,12057.671695099998,5935.313790269999,6122.357904829999,16697.476000000006,5859.370000000002,10838.106000000003,10353.859676910935,2716.09015208,7637.769524830936,28884.299439252336,5553.3099999999995,23330.989439252335
2005,12113.4007644,6095.123751499999,6018.2770129,16854.501250000005,6023.970000000002,10830.531250000004,10451.653848559,2815.36981448,7636.284034079001,29055.158224299063,5679.48,23375.678224299063
2006,12252.9156212,6254.4521586,5998.4634626,17011.526500000004,6190.040000000002,10821.486500000003,10549.448020207066,2918.03519048,7631.412829727066,29226.017009345793,5812.0199999999995,23413.997009345792
2007,12355.918317999998,6415.295567799999,5940.622750199999,17168.551750000006,6355.770000000001,10812.781750000006,10647.242191855135,3023.43831608,7623.803875775136,29396.875794392523,5950.41,23446.465794392523
2008,12538.8634119,6576.1996964,5962.6637155,17325.577000000005,6523.260000000001,10802.317000000003,10745.0363635032,3132.69943208,7612.3369314232,29567.734579439253,6093.349999999999,23474.384579439255
2009,12653.011925,6734.812286799999,5918.199638200002,17482.602250000004,6686.580000000001,10796.022250000002,10842.830535151268,3238.57190768,7604.2586274712685,29738.593364485983,6236.079999999999,23502.513364485985
2010,12808.2846556,6895.712926199999,5912.5717294000015,17639.627500000002,6853.130000000001,10786.497500000001,10940.624706799334,3351.97945328,7588.645253519333,29909.452149532706,6386.469999999999,23522.982149532705
2011,12898.219846999998,7057.1314617,5841.088385299999,17796.652750000005,7020.970000000001,10775.682750000004,11038.4188784474,3469.25168528,7569.167193167401,30080.310934579436,6547.53,23532.780934579438
2012,12965.4790753,7220.8697845,5744.6092908,17953.678000000004,7193.490000000002,10760.188000000002,11136.213050095468,3588.99446408,7547.218586015468,30251.169719626167,6710.28,23540.889719626168
2013,13026.973224099998,7384.5796569,5642.393567199998,18110.703250000002,7366.240000000002,10744.46325,11234.007221743534,3710.15944808,7523.847773663534,30422.028504672897,6875.65,23546.378504672895
2014,13071.556483199998,7551.6237283,5519.932754899998,18267.728500000005,7543.050000000002,10724.678500000002,11331.8013933916,3833.84110568,7497.960287711601,30592.887289719627,7040.61,23552.277289719626
2015,13099.2288526,7724.046877299999,5375.1819753,18424.753750000003,7725.790000000002,10698.963750000003,11429.595565039668,3960.12330968,7469.4722553596675,30763.746074766357,7200.98,23562.766074766358
2016,13126.9012159,7896.1613480000005,5230.739867899999,18581.779000000006,7909.050000000002,10672.729000000003,11527.389736687734,4087.7243520800002,7439.665384607733,30934.60485981308,7352.5599999999995,23582.044859813082
2017,13164.950722299998,8068.899964599999,5096.050757699999,18738.804250000005,8092.640000000002,10646.164250000002,11625.1839083358,4219.91178008,7405.2721282558,31105.46364485981,7507.57,23597.89364485981
2018,13198.7725017,8244.5145848,4954.2579169,18895.829500000003,8280.530000000002,10615.299500000001,11722.978079983866,4358.72130008,7364.256779903866,31276.32242990654,7669.87,23606.45242990654
2019,13217.2207317,8419.9909058,4797.2298259,19052.854750000006,8468.060000000003,10584.794750000003,11820.772251631935,4501.58482328,7319.1874283519355,31447.18121495327,7833.82,23613.36121495327
2020,13293.4707317,8598.721240046574,4694.749491653425,19209.880000000005,8642.880000000003,10567.000000000002,11918.56642328,4640.56642328,7278.000000000001,31618.04,7990.04,23628.0
2021,13322.140731699998,8779.050868950682,4543.089862749315,19338.47209301971,8819.970000000003,10518.502093019708,13327.08663664404,4786.48955408,8540.59708256404,84262.21432217136,8152.54,76109.67432217137
2022,13444.140731699998,8960.979792512328,4483.16093918767,19549.102388856318,9004.490000000003,10544.612388856314,13386.12975557896,4932.06693008,8454.06282549896,84567.46410253679,8327.1,76240.36410253678
2023,13462.440731699999,9149.008716073971,4313.432015626027,19764.58268351937,9184.473000000016,10580.109683519353,13435.777902321552,5075.22652916001,8360.551373161543,85128.48042646839,8490.418000000012,76638.06242646839
2024,13480.740731699998,9343.137639635615,4137.6030920643825,19978.69141676872,9364.456000000027,10614.235416768694,13444.18845822305,5218.38612824002,8225.802329983031,85662.87600000005,8653.736000000023,77009.14000000003
