Fuel,Year,D_obs_EJ,D_backdated_EJ,D_added_EJ,D_hat_EJ,Cum_D_hat_EJ,Production,Cum_Prod_EJ,Reserves_hat_EJ,Reserves_EI
Gas,1945,43.99026454938769,67.62229950191377,0.0,67.62229950191377,462.80791659021406,0.0,0.0,462.80791659021406,
Gas,1946,2.4910125,3.8246774480734094,0.0,3.8246774480734094,466.6325940382875,0.0,0.0,466.6325940382875,
Gas,1947,2.745718915788277,4.2106096685545165,0.0,4.2106096685545165,470.843203706842,0.0,0.0,470.843203706842,
Gas,1948,147.46313276332262,225.85324037411573,0.0,225.85324037411573,696.6964440809577,0.0,0.0,696.6964440809577,
Gas,1949,20.5456466719845,31.426795794520594,-0.0,31.426795794520594,728.1232398754782,0.0,0.0,728.1232398754782,
Gas,1950,8.578009159178173,13.103494935734751,-0.0,13.103494935734751,741.226734811213,0.0,0.0,741.226734811213,
Gas,1951,68.71120062,104.8168053551356,-0.0,104.8168053551356,846.0435401663485,0.0,0.0,846.0435401663485,
Gas,1952,9.3280597,14.209515550260136,0.0,14.209515550260136,860.2530557166086,0.0,0.0,860.2530557166086,
Gas,1953,8.1182532720475,12.348561669008182,-0.0,12.348561669008182,872.6016173856168,0.0,0.0,872.6016173856168,
Gas,1954,6.64292953,10.089273598321954,-0.0,10.089273598321954,882.6908909839387,0.0,0.0,882.6908909839387,
Gas,1955,17.1508465720475,26.008321281966023,0.0,26.008321281966023,908.6992122659047,0.0,0.0,908.6992122659047,
Gas,1956,58.25242409622264,88.19554647977074,0.0,88.19554647977074,996.8947587456755,0.0,0.0,996.8947587456755,
Gas,1957,31.586315868091578,47.74371871235731,-0.0,47.74371871235731,1044.6384774580329,0.0,0.0,1044.6384774580329,
Gas,1958,36.7027777673365,55.383302873837486,-0.0,55.383302873837486,1100.0217803318703,0.0,0.0,1100.0217803318703,
Gas,1959,96.89122704100895,145.95008188126934,0.0,145.95008188126934,1245.9718622131397,0.0,0.0,1245.9718622131397,
Gas,1960,21.48755802069069,32.308998732677665,0.0,32.308998732677665,1278.2808609458175,0.0,0.0,1278.2808609458175,
Gas,1961,35.73276427966153,53.62847112235121,-0.0,53.62847112235121,1331.9093320681686,0.0,0.0,1331.9093320681686,
Gas,1962,51.94071059665438,77.80438498238544,-0.0,77.80438498238544,1409.7137170505541,0.0,0.0,1409.7137170505541,
Gas,1963,12.307715047006687,18.399889038802268,0.0,18.399889038802268,1428.1136060893564,0.0,0.0,1428.1136060893564,
Gas,1964,17.302656955589384,25.814605830482048,0.0,25.814605830482048,1453.9282119198385,0.0,0.0,1453.9282119198385,
Gas,1965,160.97787533393338,239.66591948428118,-0.0,239.66591948428118,1693.5941314041197,0.0,0.0,1693.5941314041197,
Gas,1966,299.7590253916819,445.3190684784953,0.0,445.3190684784953,2138.913199882615,0.0,0.0,2138.913199882615,
Gas,1967,149.76735775263884,221.99628978109575,-0.0,221.99628978109575,2360.9094896637107,0.0,0.0,2360.9094896637107,
Gas,1968,112.8256052206816,166.85351025227342,-0.0,166.85351025227342,2527.762999915984,0.0,0.0,2527.762999915984,
Gas,1969,284.9300206702006,420.37181591810713,0.0,420.37181591810713,2948.134815834091,0.0,0.0,2948.134815834091,
Gas,1970,53.279461881615546,78.41342599124505,-0.0,78.41342599124505,3026.548241825336,35.139168340261676,35.139168340261676,2991.4090734850743,
Gas,1971,415.46830152797827,609.9161299596066,-0.0,609.9161299596066,3636.4643717849426,37.588256538023415,72.72742487828509,3563.7369469066575,
Gas,1972,34.00812047356674,49.794541496359685,-0.0,49.794541496359685,3686.2589132813023,39.43969517646474,112.16712005474983,3574.0917932265525,
Gas,1973,283.2611110876328,413.63474163210225,0.0,413.63474163210225,4099.893654913404,41.33770409548015,153.50482415022998,3946.388830763174,
Gas,1974,215.4694415333892,313.7686214624183,-0.0,313.7686214624183,4413.662276375822,42.21034934691852,195.7151734971485,4217.947102878674,
Gas,1975,68.35969854444946,99.26114120090432,0.0,99.26114120090432,4512.923417576727,42.30034553979203,238.01551903694053,4274.907898539786,
Gas,1976,28.051264748439785,40.611316010181476,-0.0,40.611316010181476,4553.534733586908,44.1243854421773,282.13990447911783,4271.39482910779,
Gas,1977,37.845709132989384,54.62425747780771,0.0,54.62425747780771,4608.158991064716,45.98695632765157,328.1268608067694,4280.032130257947,
Gas,1978,69.17389989860659,99.52742823960266,-0.0,99.52742823960266,4707.686419304319,47.543761451113824,375.6706222578832,4332.015797046436,
Gas,1979,362.89584443910394,520.4391540199271,-0.0,520.4391540199271,5228.125573324246,50.74926137222565,426.41988363010887,4801.705689694138,
Gas,1980,83.64891713318993,119.56112249477653,-0.0,119.56112249477653,5347.686695819022,51.42001724900547,477.83990087911434,4869.846794939907,2552.0083289636846
Gas,1981,31.32512022057989,44.61867857738982,0.0,44.61867857738982,5392.305374396412,52.311530234653674,530.151431113768,4862.153943282644,2644.854450863486
Gas,1982,163.9936052952024,232.7534136490063,0.0,232.7534136490063,5625.058788045419,52.55094207018999,582.702373183958,5042.3564148614605,2728.9930774607883
Gas,1983,103.94324600019125,146.98049736028963,0.0,146.98049736028963,5772.039285405708,53.02098944531235,635.7233626292704,5136.315922776438,2786.198661669048
Gas,1984,51.12959395021066,72.02401264991654,0.0,72.02401264991654,5844.063298055625,57.55900502083375,693.2823676501041,5150.780930405521,2887.6314427050147
Gas,1985,598.6360865567533,839.9524274738902,0.0,839.9524274738902,6684.015725529515,59.07721934452991,752.359586994634,5931.656138534881,2966.6002381534336
Gas,1986,63.447020394784396,88.66110053382071,0.0,88.66110053382071,6772.676826063336,60.605214192274616,812.9648011869086,5959.712024876428,3179.8051852778854
Gas,1987,126.904061613219,176.59102970573014,0.0,176.59102970573014,6949.267855769066,63.642862727713464,876.6076639146221,6072.660191854444,3270.106823631246
Gas,1988,720.2523798994007,997.9021810146183,0.0,997.9021810146183,7947.170036783685,66.4479491464258,943.0556130610479,7004.114423722637,3411.090709786662
Gas,1989,170.3658751088445,234.98093841631592,-0.0,234.98093841631592,8182.150975200001,68.74917227087508,1011.804785331923,7170.346189868078,3796.6972084147856
Gas,1990,359.0424720332344,492.92038836483516,0.0,492.92038836483516,8675.071363564835,70.90978848682698,1082.71457381875,7592.356789746085,3901.0684566142436
Gas,1991,39.72032708633442,54.26956476896176,0.0,54.26956476896176,8729.340928333797,71.85487242252066,1154.5694462412707,7574.771482092527,4109.406271317878
Gas,1992,83.20466803200628,113.11826992032033,0.0,113.11826992032033,8842.459198254117,72.06602363561797,1226.6354698768887,7615.823728377229,4206.464993178907
Gas,1993,22.32360290421474,30.193751389687595,0.0,30.193751389687595,8872.652949643805,72.88666685210637,1299.522136728995,7573.13081291481,4248.715407085326
Gas,1994,77.41947702583526,104.15832897557144,-0.0,104.15832897557144,8976.811278619376,73.95305960635096,1373.475196335346,7603.3360822840295,4277.66360804291
Gas,1995,84.39052171880498,112.9142146403764,-0.0,112.9142146403764,9089.725493259752,75.18059999748812,1448.6557963328341,7641.0696969269175,4287.174446500719
Gas,1996,205.68465161667868,273.6433997192456,0.0,273.6433997192456,9363.368892978997,78.8398659421523,1527.4956622749864,7835.87323070401,4404.209796104399
Gas,1997,49.49631101305854,65.46326381614097,-0.0,65.46326381614097,9428.832156795137,78.77869465435424,1606.2743569293407,7822.557799865796,4501.402548759567
